0	63620
63630	249630
249650	292200
292230	328830
328880	357900
357910	386180
386200	416250
416260	445380
445420	465860
465870	502150
502200	529360
529410	557730
557750	586720
586740	616720
616740	652050
652060	675630
675640	702150
702160	729370
729390	757810
757820	784150
784180	810570
810580	839730
839810	866080
866100	892630
892640	923350
923360	952710
952850	984170
984220	1016710
1016720	1049820
1049840	1084920
1084970	1109080
