1520
25890
58610
73170
218090
222750
251060
267730
268400
273960
275290
277630
282680
283000
283020
287070
290870
292760
297750
306620
306630
306640
306660
308173
310390
312350
312360
312370
312420
312430
312440
312450
312980
321410
325470
330720
332490
336080
337760
338130
341030
354600
365560
368220
369390
370540
374380
376450
377520
383100
389900
397180
397190
418250
420520
423760
436270
438920
439930
443020
449300
451670
454530
464100
470060
477750
489630
495580
495820
498580
502370
502520
520610
521800
523030
523610
540230
572410
577230
580040
584800
587000
595430
605200
615630
620640
644710
660160
672140
672680
697250
705750
709880
726630
748040
756240
764670
784950
792660
809230
811880
821680
821910
844860
849790
860260
866400
868410
870520
871530
873220
887490
893050
894630
918620
937940
951670
959200
963860
963870
964650
991810
1001990
1011390
1015820
1019370
1022770
1025440
1029500
1041940
1066240
1096510
