209160
209650
217140
243470
255163
260230
260380
276220
286240
287860
290040
292730
313740
314570
315260
340340
351060
414920
479130
495890
513780
583890
629970
651340
655380
703080
754520
762610
778340
800690
816250
828580
882230
928140
932350
935120
946720
971680
976920
1027130
1027810
1035530
1043060
1058840
1084460
1094120
