2700
2800
2810
2820
2840
2850
2870
3900
3920
7600
7610
7620
8500
8930
12470
23490
24780
25930
25990
32900
33210
33570
39520
39650
39660
39680
40950
40960
40970
40980
42960
47400
48240
57620
57690
73010
201490
205610
223330
225420
227020
227300
231140
233450
239820
242920
245470
245620
253900
254370
255710
269250
270880
271240
271360
271370
273770
278550
280720
282400
285110
285330
285380
287200
289340
289930
291930
293960
296970
304350
304580
304730
305940
306480
307770
307900
310470
311260
311840
313010
313160
314320
320340
323190
326410
331920
337970
338350
338630
341000
344850
350110
351080
352550
353630
353640
356430
361280
362620
368720
369530
375460
375910
377900
378360
381120
382310
384080
391280
392160
396090
399670
400470
404410
407130
413710
414080
423580
424590
426590
434520
439720
446800
447020
450120
451340
453090
454060
455980
467520
492720
493340
493900
495560
503940
504280
512470
515040
521150
534370
535490
558870
559310
559910
567750
569480
573490
573680
576320
577670
581220
581980
583590
588160
591370
592550
593490
598330
598960
599010
603940
606800
612720
613100
616780
623700
636790
638200
641320
646500
648350
652660
653050
656490
656510
659130
659920
662950
664120
664250
670820
671440
671970
672630
673210
674370
674890
677310
678390
686680
689980
690830
695600
700060
705740
711010
715520
716640
718850
719730
720040
722660
724510
726840
731920
732050
737020
738550
738610
749820
753110
754500
756800
758370
760650
761830
761890
762650
765470
768300
773580
773590
774351
779050
779330
779380
780690
784060
784150
787860
792290
797400
799840
804460
810640
812960
818520
819650
820750
821610
821880
824450
824840
833400
837240
841320
841990
844980
848310
851930
855550
858810
859580
860890
862650
867620
868360
869060
871160
872790
873910
877080
885110
896160
898530
898720
903950
904850
907650
909970
914010
916440
923970
931270
933690
934950
936500
937450
938350
938500
943130
946670
948880
949290
949710
950990
951330
955070
968920
970660
977650
982290
983380
983880
983920
985920
989770
990630
990970
991170
992840
1001980
1005930
1009560
1009580
1009940
1014540
1015090
1016710
1021100
1021110
1031120
1031660
1032770
1040070
1045680
1046460
1048550
1054930
1057600
1063790
1064200
1065250
1066380
1068570
1073140
1076750
1076920
1078760
1083300
1083870
1086940
1096270
