10	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20	0,1,2,4,3,5,20,6,9,12,21,7,22,23,24,25,26,27,28,29
30	1,30,2,3,0,31,5,4,6,20,13,32,8,21,33,34,35,36,23,14
40	0,1,4,2,3,6,37,38,12,15,7,21,22,23,39,34
50	1,0,4,38,33,3,6,40,9,29,41,13,42,15,43,44,21,39,45,46
60	0,1,2,15,4,6,38,3,47,48,49,50,51,23,52,12,53,7,54,55
70	1,4,0,38,33,15,3,6,9,40,2,42,29,41,43,44,46,23,56,34
80	0,1,3,2,6,4,33,8,5,7,14,24,13,15,29,16,41,57,58,59
130	1,0,38,33,3,40,6,4,29,60,9,61,41,43,42,15,45,44,46,36
220	1,0,38,4,33,15,42,3,6,29,62,41,60,43,40,63,44,45,2,64
240	3,0,1,2,5,6,8,7,11,10,13,31,14,46,34,33,41,16,58,65
280	1,0,4,38,33,3,6,40,42,60,9,29,26,41,15,2,43,64,46,44
300	1,30,2,0,3,5,13,31,6,20,32,4,8,66,24,14,39,67,58,68
320	0,1,2,3,6,38,63,7,28,21,12,15,11,37,41,46,36,29,44,33
340	1,0,33,6,38,3,61,40,4,62,29,69,70,41,43,36,2,71,42,44
360	0,1,2,3,38,6,4,15,26,29,64
380	1,0,38,33,42,6,3,4,62,29,60,40,72,41,44,43,61,15,45,73
400	45,6,33,38,68,74,28,63,0,42,49,4,75,1,41,61,29,15,76,44
420	1,0,38,33,3,42,6,4,29,40,41,60,43,44,62,71,15,45,72,64
440	36,2,1,3,0,20,5,28,6,24,7,77,78,21,68,79,8,80,81,46
500	60,21,1,2,0,3,24,64,5,6,16,71,33,41,29,8,7,46,82,74
550	60,21,1,2,3,0,24,16,64,6,39,5,46,83,71,33,29,82,84,8
570	36,85,2,14,10,5,7,0,24,11,34,21,86,87,88,89,90,82,91,58
620	45,21,6,38,68,33,24,28,29,75,74,42,0,2,41,15,84,1,14,48
630	36,21,0,2,40,24,3,38,92,93,16,94,20,95,5,96,46,33,14,29
659	
730	1,3,2,7,0,5,10,8,6,11,24,21,14,13,31,34,78,22,66,46
1002	97,98,2
1200	30,0,1,66,2,3,33,31,8,13,58,32,5,4,14,41,15,6
1250	1,60,21,16,64,0,2,24,39,3,5,6,83,46,44,20,33,34,68,29
1300	0,1,47,38,4,3,33,6,72,61,12,39,69
1500	14,97,86,33,23,42,0,92,41
1510	99,97,14,33,47,44,58,4,38,100,101,102,41,42,103,104,105,45
1520	14,97,106,2,107,100,86,58,41,31,108,101,8,33,44,103,53
1530	97,86,14,2,33,23
1600	14,58,109,110,2,13
1610	14,111,38,48,112,113,33
1620	14,8,114,4,15,115,116,113,54,112,89,57,33,34,0,82,46,117
1630	14,112,4,88,113,15,118,41,44,89
1640	112,14,15,4,41,118,113,88,8,89,119,44,2,116
1670	58,14,120,13
1690	14,111,48,38,113,33,112,2
1700	89,6,4,41,88,118,33,121,0,29,42,15,122,123,124,64,125,91,126
1840	127,128,36,129,130,65,34,28,0,68,33,46,90,2,64,6,50,131,81,44
1900	14,86,38,33,69,2,15,132
1930	89,57,88,94,2,33,29,0,133,91,42,90,15,118,125,134
2100	89,6,0,88,29,118,135,125,4,15,126,136,33,42,133,41,91,39,134,2
2200	1,4,0,37,2,3,15,7,9,6,39,22,34,38,33,46,10,12,41,74
2210	1,0,3,38,64,33,4,2,6,39,22,59,41,15,37,29
2270	1,4,0,30,23,33,9,12,6,3,137,15,46,138,54,34,29,44,39,2
2280	4,1,0,9,44,139,46,15,23,33,3,39,38,6,12,22,25,2,138,34
2290	1,0,4,23,3,33,6,9,46,38,34,44,2,39,60,139,12,64,24,41
2300	4,1,0,9,3,23,139,46,25,39,38,6,12,2,33,15,44,60,137,64
2310	1,4,0,3,33,2,9,140,39,6,12,15,44,64,23,46,38,22,41,7
2320	1,4,0,3,38,44,9,33,2,39,6,23,46,22,15,12,21,37,41,64
2330	0,1,4,3,15
2340	0,1,3,4,15
2350	0,1,7,2,3,22,4,37,12
2360	0,1,4,88,118,23,12,9,3,20,33,89,125
2370	0,4,1,3,88,118,23,33
2390	4,1,0,88,3,118,23,12,9,33,6,2
2400	2,97,6,0,126,141,89,19,28,16,33,58,1,68,14,29,3,34,142,82
2420	0,97,89,33,1,6
2450	0,2,1,68,28,3,6,39
2500	0,38,93,3,84,33,40,21,92,64,116,29,143,39,2,97
2520	144,97,33
2540	97,144,145,3,0,101,92,146,33
2550	
2570	97,89,45,33
2590	0,1,38,3,6,33,48,34
2600	89,147,54,15,33,148,0,64,59,41,4,42,91,44,6,119,74,94,29,126
2610	149,0,57,96,29,4,3,33,41,15,94,42,65,44,39,25,54,89,150
2620	1,30,0,4,3,2,33,31,6,13,32,15,41,56,151,42,34,66,60,21
2630	0,30,1,2,33,3,31,4,6,32,15,41,13,42,60,29,21,144,58,14
2640	0,30,1,2,33,3,13,32,4,31,6,15,41
2700	58,152,65,153,14,33,154,4,100,28,155,46,156,2,57,68,44,144,36,15
2710	0,86,14,33
2720	0,14,97,48
2780	0,58,3,1,13,8,66
2800	48,14,58,38,33,57,157,154,65,78,0
2810	48,58,14,157,38,65,154,33,57,158,0,78,15,111
2820	48,58,65,38,14,157,57,78,33,154,0,159,111,44,46,158,15,41,123,2
2840	58,48,14,38,33,157,78,57,65,154,0
2850	58,14,48,38,157,65,33,154,0,57
2870	48,58,38,0,157,65,33,57,154,78,14,41,46,111,29,123,44,15,152
2900	14,58,109,110
2910	0
2920	14,58,110,109
2990	160,161,44,4,2,0,33,15,162,163,145,63,58,41,68,144,28,164,54,82
3010	160,2
3020	149,0,1,3,33,29,6,41,2,126,42,15,4,57,44
3050	160,165,58
3130	14,30,86,32,31,13,15
3170	89,112,14,88,74,166,113,29,8,33,57,15,117,115,44
3230	14,48,38,86
3260	45,29,144,167,6
3270	0,1,3,64,39,2,33,6
3300	144,168,45,33
3310	144,45,168,33,169
3320	144,4,58,33,170,40,167,171,169,0,14,172,155,28,34,173,15
3330	144,45,168,33,4
3340	144,45
3350	144,45,168,33
3360	144
3390	144,145,33
3400	144
3410	144,145,0
3420	144
3430	144
3440	144,45
3450	144,174,175
3460	144,45
3480	144,45,145,33,101,103,63,2,155,28
3483	144,45,36,0,145
3490	144
3500	144,176
3510	144,176,45
3520	144,176
3530	144,176,45
3540	144,45,33,101,103
3560	144,14,168,45
3570	144,176
3580	144,176,45
3590	87,60,14,33,144,68,101,155,28,44,45,4,169,97,16,103,8,15,177,29
3600	144,176,45,29
3610	144,176
3620	144,0,45,168,33
3700	178,0,126,30,96,33,3,2,94,1,31,4,21,15,8
3710	
3720	132,14,179,68,33,58,180,142,152,86,28,100,4,153,15,181,44,172,65
3730	1,4,0,40,64,38,2,3,23,6,33,41,39,15,126,22,16
3800	0,38,42,33,96,44,4
3810	0,147,74,94,134,33,39,64,96,30,148,54
3820	0,147,74,39,134,94,33,64,96,4,182
3830	49,68,29,54,33,0,94,28,183,4,184,42,15,44,185,123,77,186,52,97
3900	14,112,113,111,32,2,33,46,187,4,103,15,82,58,188,44,154,31,8,152
3910	14,112,113,4,111,32,33,82,2,58,13,187,123,15,103,156,12
3920	189,57,89,29,33,109,65,190,32,14,4,154,26,0,123,78,15,191,98,41
3960	14,112
3980	14,156,58,192,32
3990	14,113,112,111,32,2,33,164
4000	65,2,28,46,153,68,21,6,27,58,63,24,1,33,0,3,127,97,67,29
4100	193,194
4230	160,58
4290	
4300	0,97,45,79,63
4420	89,134,91,88,195,0
4460	58,14,156
4470	89,134,91,0,88
4500	41,71,57,1,16,15,0,89,83,3,64,6,33,4,196,46,29,38,197,34
4520	14,0,8,13,33,58
4530	14,0,13,8
4560	14,30,86,2,13,0,8,33,31,132,32,120,21,46,58,15,198,4,25,5
4570	14,199,86,38,132,2,200,201,8,33,31,4,0,15,39,44,88,42,198,69
4580	14,199,86,38,132,2,33,200,4,201,15,31,0,8,41,39,21,88,48,29
4700	14,133,32,112,187,31,86,8,33,2,46,13,113,202,4,58,0,15,44,65
4720	64,0,41,6,83,203,53,1,33,34,39,59,4,204,141,16,42,3,205,206
4760	14,32,192,112,86,187,4,8,15,31,44,2,33,113,46,202,0,41,111,58
4770	14,86,32,187,112,113,192,2,33,4
4780	14,133,32,187,33,2,46,86,112,113,31,4,15,44
4800	14,86,89,88,15,2
4850	14,4,86,2,15,32,31,33
4870	14,86,32,31
4880	14,86,32,15,33
4890	14,86,32
4900	144,97,45
4920	2,14,1,5,0,38,86,40,97,7,3,21,46,8,6,48,69,41,24,29
6000	207,1,0,8,38,33,3,6,4,2,44,48,15,41,198,29,5,21,31,14
6010	29,167,4,15,33,137,9,23,42,94,54,44,101,45,28,68,97,12,26
6020	207,0,38,94,2,4,33,46,1,135,90,29,3,6,89,96,15,44,134,74
6030	207,0,4,38,1,2,94,3,33,15,42,29,96,54,44,6,135,48,46,41
6040	29,167,4,38,44,48,42,33,137,9,41,23,40,45,94,15,101,68,54,28
6060	207,0,2,3,96,38,4,48,1,6,33,46,94,13,15,8,21,14,44,29
6080	58,14,29,0,160,152,33
6090	0,96,28,68,4,3
6120	0,97,206,101,208,84,49,39,33,61,29,209,21,134,12,2,164,25
6129	
6200	14,68,45,58,4,28,33,64,8,65,44
6210	14,58,152
6220	160,161,163,2,4,145,33,0,44,28,15,63,34
6250	14,0,187,112,30,32,33,2
6270	160,58,210
6300	29,74,42,88,38,33,94,89,211,69,44,41,15,47,182
6310	29,167,42,74,4,88,15,38,33,45,28,69,44,47,212,41,211,54,68,23
6370	36,0,85,2,11,67,89,22,7
6400	14,0,86,13
6420	14,48,38,58,86,33,97,41,8,4,2,202,46,54
6510	0,96,29,213,38,3,94,79,41,2,15
6550	0,134,44,142,214,215,4,33,34,94,15,29,206,88,42,41,139,68,209,28
6600	97,144,143,146,145,216
6800	14,126,30,8,0,4,34,86,116,9,202,13,33,21,31,32
6810	0,14,8,30,126,86,13,4,34,9,202,116,31
6830	14,8,126,30,4,0,21,86,116,202,13,2,34,12,15,31,33
6840	14,0,8,126,30,86,13,21,202,31
6850	126,0,94,33,19,4,3,65,44,12,34,1,29,15,39,6,203,41,8,42
6860	126,0,33,19,94,4,15,44,96,54,65,45,82,203,3,41,34,6,14,59
6870	0,30,109,14,158,2,31,58,33
6880	0,57,3,94,33,29,65,96,4,15,2,41,209,44
6900	126,0,4,19,33,94,3,34,96,65,15,41,44,29
6910	47,89,126,15,4,1,38,54,0,33,62,197,42,122,44,6,46,41,51,91
6920	47,0,1,89,38,126,33,122,217,6,74,3,62,42,41,4,218,91,51,29
6980	126,41,0,219,6,4,94,59,42,64,33,15,88,29,118,122,133,57,89
7000	29,0,74,220,94,45,49,33,186,3,96,4,123,209,41,221,222
7010	0,1,47,3,4
7020	0,96,38,94,3,2,4,15,126
7110	89,88,42,223,94,33,0,91,74,224,225,44,226,29,41,136,90,227,4,15
7200	160,2,228,229,33,145,15,7,4
7210	29,167,141,33,45,68,28,101,42,23,44,144,4
7220	29,167,141,33,68,45,28,23,42,101,44,4,144
7260	89,134,0,227
7340	144,97,45
7510	0,134,74,89,131,29,182,33,88,25,215,94,44
7520	89,57,88,94,123,33,2,91,21,29,81,42,134,0,118,44,125,197,182,25
7530	14,87,88
7600	14,230,152,154,58,33,2,100,4,144
7610	14,152,230,58,100,154,33,4,153
7620	14,152,230,58,33,4,154,32,44
7650	14,113,38,112,4,8,40,34,170,114,140,116,33,12,152,132,64,15,23,9
7660	14,113,8,38,40,100,4,112,116,33,47,71,132,23
7670	1,41,0,42,33,64,219,6,3,15,89,38,4,29,62,170,231,59,44,232
7730	14,38,48,157,158,33,40
7760	14,4,112,38,113,40,8,33,114,34,15,12,233,116,132,103,58,23,9,41
7770	14,0,3,96,38,40
7830	14,30,86,8,2,13,202,66,31,21,46,0,58,33,32,228,15,27,3,1
7860	0,1,35,64,60,3,232,6,39
7940	1,0,2,3,6,4,33,13,31,15,11,56,44,221,42,41,21,46,7,209
8080	0,96,203,3,84,21,94,42,25,41,234,2,235,33,209,15,29,57
8100	
8140	29,0,74,94,220,45,33,49,186,3,123,96,222,41,236,170,15,4,183,57
8170	30,14,0,109,58,86,13,158,2,33,57,32,232
8190	57,0,65,94,2,29,96,3,33,161,123,28,46,21,211,63,41,236,68,67
8200	204,141,0,29,167,4,23,68,28,72
8210	29,0,68,167
8220	29,0,167,68
8230	29,0,68,167,36,28
8240	29,0
8250	29,0
8260	29,167,68
8270	29
8280	29
8290	29
8300	29
8310	29,167,237
8320	29,167
8330	144,193,194
8340	29,167,68,28,185,180,33,72
8350	29
8360	29
8370	29
8380	29
8400	145,143,144,23,216,33,101,146,97,3,4,37,0,238,44,17
8500	48,67,38,65,239,57,89,11,2,36,154,14,157,58,0,34,8,159,95,41
8790	160,58,55,2,33,163
8800	14,112,111,113,32,33,2,46,187,4,15,82,175,164
8850	1,0,33,41,42,64,3,6,219,38,2,62,170,29,89,15,59,44,240,91
8870	1,42,0,33,219,41,15,3,6,232,211,29,44,62,38,241,88,39,56,89
8880	89,14,242,100,33,237,4,2,8
8890	89,14,242,100,237
8930	112,14,113,2,32,111,103,33,166,187,82,21,8,154,108,46,15,58,4,44
8970	97,167
8980	1,21,89,0,195,3,24,6,57,68,2,38,71,33,91,28,76,29,39,84
9000	0,1,4,23,30,3,33,9,12,15
9010	1,0,30,4,148,232,3,33,6,15,41,64,2,39,38,60,126,29,44,23
9030	0,1,4,3,6
9040	0,1,3,4,6,64,38
9050	64,1,0,38,59,6,4,33,3,39,139,41,60,83,243,69,46,2,15,21
9060	0,1,4,88,119,6,118,23,3,33,9,89
9160	0,1,4,3,6,23,9,33,38,39,139,60,46,64,44,34,12
9180	49,4,9,101,0,23,12,38,33,155,208,29
9200	1,71,0,57,3,33,6,160,38,21,2,41,29,39,89,64,81,16,56,24
9219	
9310	14,199,86,38,200,132,33,2,201,8,69,31,0,15,4
9340	14,86,0,30,13,2,33,8,31,120,132,32,21,24
9350	14,86,38,2,15,201,21,100,33,132,79,0,4,48
9420	14,86,38,2,33,187,15,132,21,46,100,79,7,201,0,24,4,48,44,29
9450	199,14,86,132,38,2,201,200,33,69,4,15,0,41,44,39,29,46,50,88
9460	0,1,3,21,33,2,13,57,6,31,15,209
9480	57,0,90,65,96,68,21,94,203,33,24,2,3,28,244,82,74,44,46,29
9500	97,49,63,45,101,164,84,33,245
9710	0,149,14,8,21
9730	58,152,156
9760	0,14,86
9800	126,0,29,30,33,57,94,4
9850	14,58,86,33,2,31,107,8,54,44,41,4
9880	36,242,67,89,239,90,57,0,2,94,21,29,237,91,38,33,24,11,1,209
9900	36,38,48,67,89,239,57,0,2,90,94,29,11,95,33,21,24,14,8,91
9940	131,74,49,0,29,33,97,134,38,169,88
9960	29
9970	0,48
9980	144,45,173,123
10090	60,30,1,2,0,3,21,46,6,33,31,24,39,32,4,16,120,44,29,64
10100	29,167,4,23,88,137,9,18,15,45,74
10110	29,167,4,68,38,23,48,9,137,18,33,94,12
10120	0,144,48,246
10130	0,1,247,38,15,6,3,33,41,150,2,4,69,241,39,232
10140	55,248,249,164,33
10150	0,57,29,39,94,33,222,242,60,25,134,186,38,65,42,126,89,41,209,64
10180	0,1,2,3,6,33,31,13,21,24,11,15,44,42,41,29,8,14,56,46
10220	0,39,76,57,25,28,96,94,3,68,33,250,65,182,15,29,1,44,97,42
10230	29,167
10240	29,167
10250	58,109
10260	58,109
10270	89,112,14,113,88,118,33,2,119,15,41
10460	0,96,145
10500	14,32,13,187,112,31,8,86,2,33,113,109,151,44,0,202,114,41,4,29
10520	55
10680	0,1,40,38,64,2,3,33,39,6,126,41,16,21,251,83,252,29,14,24
11020	160,36,2,33,228,145,58,7,67,0,55,209,65,34,29,144,21,6,57,97
11040	29,204,167,89,141,45
11050	29,167,147,45
11130	29,167,204,141,6,45
11140	29,167,140,204,141,6,64
11150	29,167,204,141
11180	29,144,176,167,141,45
11190	29,167,204,141,89,45,33
11200	0,38,3,93,116,21,84,33,92,40,143
11230	97,144,160,2,49,15
11240	0,48,1,97,78,14,38,6,3,144
11250	14,58,30,109
11260	58,14,30,109
11280	0,144,97,2,1,44,155,3,6,50
11330	45,144,97,63,33,14,41,44
11340	0,97,92,64,3,145,60,89,93,101,33,144,23,41,29
11360	45,97,63,144,33,101,44,23,41
11370	29,167,97,38,47,62,41,64,6,33,61,42
11390	160,0,57,33,163,58,164,235,29
11450	89,179,94,68,88,0,28,29,33,76,186,14,41,91,15,45,86,57,134,42
11480	14,30,15,86,32
11560	14,86
11590	58,152,33
11610	36,0,131,89,67,239,88,134,29,253,2,124,57
11920	144
12100	57,0,4,94,33,203,65,163,3,96,44,29,25,41,43,250,15,42,2,46
12110	57,0,18,4,44,94,203,33,65,163,41,96,3,29,25,15,250,162,28,2
12120	57,0,203,4,94,33,2,3,163,42,65,29,44,96,250,41,46,28,15,68
12130	39,25,126,0,64,33,53,83,41,59,250,16,44,4,94,251,34,15,182
12140	254,0,4,96,150,42,41,15,59,94,33,3,44,56,204,73,25,203,29,64
12150	254,0,96,150,4,42,3,33,41,94,15,59,44,73,29,203,204,182,255,54
12160	160,57,44,2,145,33,4,36,65,15,0
12170	0,4,57,33,101,203,92,9,29,2,34,137,36
12180	0,4,57,33,3,36,101,203,25,29,39,2,93,91
12200	57,0,29,94,68,33,44,28,4,65,76,256,42,41,123,15,58,250,2,209
12210	57,0,257,2,94,203,29,96,65,33,46,3,63,41,28,4,76,21,39,256
12220	57,0,94,2,203,29,65,3,33,163,96,250,44,182,42,160,46,68,41,28
12310	29,74,89,38,167,144,62,47
12320	89,0,134,57,88,4,91,33,116,29,15,21,2,42,195,41,74
12330	0,48,38,157,58,57,89,123
12340	29,167,68
12360	160,161,2,145,0,15,258,44,163,63,33
12370	
12380	
12390	0,1,3
12420	14,86
12430	144,259
12440	29,167,68,33
12450	29,167,68
12460	14,86
12470	14,78,189,154,109,32
12480	14,86,13,31,107,33
12500	45,168,144,89,88,101,14,103,33,131,97,177
12510	14,58
12520	58,160,163,57,33
12530	0,29,14,252
12540	144,45
12560	58,152
12570	144
12580	144,260
12590	160
12600	160
12640	89,88,224,100,41,33,29,261,94,118,90,42,113,125
12650	144,58
12660	144,58
12670	58,144
12690	58,252,55,151
12710	89,0,88,179,94,33,29,68,28,14,76,91,45,15,186
12770	
12790	0,29,219,96,94,21,3,33,2
12810	89,179,88,33,28,68,94,0,125,29,91,14,76,57,186,118,15,41,2,45
12830	0,1,8,13,2,57,58,21,6,33,3,66,14,31,126,262,29
12900	162,263,97,144,264,172,145,173,33,17,103,84,265,82,45,44,22,160,21,164
13000	97,144,266
13140	0,36,1,2,13,58,31,66,3,6,8,14,33,21,151,57,5,29,60,65
13200	0,1,38,3,33,4,6,15,2,41
13210	1,0,2,37,3,38,22,6,7,39,21,4,44,15,33,5,41,29,46,103
13230	1,37,0,4,2,22,38,7,6,46,3,44,15,33,10,41,39,21,198,29
13240	4,1,0,37,22,2,44,15,3,7,12,38,6,46,39,33,9,21,47,41
13250	4,1,0,38,44,3,41,6,9,33,2,15,12,74,29,22,21,64,39,182
13500	0,29,222,44,94,33,49,4,41,241,15,134,247,39,88,42,59,57,209
13520	1,0,4,3,57,6,33,34,126,2,29,15,41,42,38,64,65,44,21,60
13530	0,29,49,222,94,33,15,134,88,241,247,42,126,4,41,44
13540	0,1,8,21,33,3,6,2,24,4,126,34
13560	126,0,94,33,4,3,96,29,41,2,15,34
13570	126,0,94,15,4,21,44,41,33,8,2,3,42,96,29,209,14
13580	126,0,94,2,33,29,21,15
13600	0,29,222,49,94,4,33,245,42,247,15,44,241,88,41,134
13620	0,1,8,3,14
13630	0,8,1,3
15000	0,1,8,2,3
15080	29,0,68,53,28,2,267,33,44,41
15100	0,29,126,222,57,94,32,133,33,19,51,41,42,186,44,4,65,38,209,15
15120	0,8,1,21,24,33,2,3,6,5,14,90,126,94,4,34,96,41,29,66
15130	29,74,0,94,54,126,4,33,38,186,44,15,42,57,212,62,49,123,41,51
15160	58,268,155,83
15170	14,112,88,8,113,89,2,15,4,164,42,33,125,29,44,41
15190	0,1,30,8,33,13,2,32,3,31,14,42,15,4,41
15200	58,110,30,109,13
15210	58,30,109,110,13,32,170,57,66,0,2,4,33,14
15240	58,110,30,109
15270	64,0,83,96,60,94,39,4,41
15280	
15300	8,1,0,58,3,4,14,2,66,13,33,126,21,6,34
15320	58,158,30,13,32,66,269,2,0,4,15,33,46,31
15350	144
15370	14,112,88,113,2,33,15,89
15380	14,112,113,88,15,8
15390	0,30,1,8,33,13,42,3,39,14,6,41,2,32,31,15,66
15400	14,97,87,38,33
15500	97,144,0,33,61,28,169,45
15520	0,97,6,55,17,28,33,68,47,62,145,270
15540	271,97,162,0,271,265,263,33,264
15560	97,0,6,55,17,270,28,68,144,33
15620	199,14,86,38,2,8,200,33,21,69,39,24,89,0,201,244,88,44,15,41
15700	29,49,4,45,101,33,54,23,59,28,41,68,34,73,9,15,245,0,88,97
15710	49,29,101,59,45,33,4,0,245,68,28,126,38,41,34,54
15740	29,0,14,49,68,183,4,45,28
15750	29,0,33,149,14,4,68,1,94,186,57,96,42,209
15800	97,144
15900	144,45,168,33
15910	144
15920	144
15930	144,168,45
15960	144,272,45,33
15970	144,168
16000	144,176
16020	144,176,29,74,167
16030	144,168,45
16040	144,168,45
16060	144,176,29,74
16100	144,58
16110	144,58
16120	144,58,152
16130	144,58,152
16180	144,58
16200	58,144
16300	97,144,143,162,3,44,146
16450	64,1,0,33,3,39,53,150,6,2,41,38,4,42,21,255,213,182,57
16500	97,144,45
16600	160,97,55,34
16620	160,55,97
16710	29,0,74,204,49,97,96,33,94,15,167,3
16720	126,0,74,30,94,33,41,96,32,19,29,15,64,34
16730	0,1,3,6,64,15,2,33,41,227,273,39
16810	14,112,113,111,32,33,2,46,58
16900	271,8,271,97,1,0,66,13,3,2,33,21,6,58,31
17080	36,1,0,2,3,22,38,69,6,21,67,57,7,5,24,34,29,79,33,89
17100	156,58,14,32,152,188,65,33
17120	58,14,156,152,32,65,33
17140	89,14,88,91,156,0,33,152
17180	14,32
17300	1,0,38,33,3,126,57,40,6,70,2,69,15,29,41,42,4,161,65,44
17330	1,0,38,3,33,2,40,13,6,70,126,57,29,69,15,42
17340	
17390	58,65,57,123,48,29,181,33,40,14,38,28,75,155,2,0,89,144,68,86
17410	222,6,0,74,33,44,29,49,41,62,142,69,38,1,47,45,172,229,15,4
17430	160,57,2,0,163,145,33,42,58,44,15,36
17440	58,57,29,33,28,181,65,14,169,40,38,90,2,0,48,155,89
17450	89,88,42,136,33,29,226,100,15,41,90,118,8,224,57,253,225,94,0,74
17460	89,38,42,0,96,48,33,44,94,226,3,74,90,29,15,57,41,225,100,91
17470	64,38,0,48,94,83,41,33,96,39,3,40,59,69,42,43,16,29,15,60
17480	14,86,132,2,21,232,38,201,244,33,31,24,0,68,4,44,15,274,41,36
17500	36,60,2,16,64,0,1,21,97,6,27,3,24,5,83,29,39,41,59,71
17570	36,2,0,133,189,28,1,135,97,27,134,6,32,22,11,33,3,67,50,89
17580	36,2,0,27,47,1,97,99,38,62,3,6,69,21,33,16,29,44,79,8
17710	14,1,0,2,86,71,38,3,8,6,21
17740	36,0,14,1,2,86,27,6,33,5
18000	89,29,68,28,33,113
18020	89,29,68,33,28,113
18040	89,0,68,97,91,134,180,33,84,28
18049	
18050	0,89,97,91,68,84,134,180
18070	89,29,0,68,84,91,33
18120	87,14,97,144,0,38,40,48,177
18300	144,97,45,183,49
18400	144,14,45,63,33
18420	144,45,14,63
18430	144,14,45,63
18470	14,149
18480	29,167,74,35,45,32
18500	87,14,38,33,97,40,69,103,15,177,82,29,209,0
18600	97,14
18700	49,97,45,101,144,33,102,0,245,185
18820	160,97,0,55,2,144
19000	64,29,83,53,94,44,42,33,0,41,59,16,39
19020	89,144,45
19030	0,29,49
19080	0,29,144
19200	0,97,120,33,23,41,44,42,144,1,6
19320	144,0,97
19500	97,29,49
19800	0,1,30,8,13,14,33,31
19810	0,8
19830	8,1,0,58,14,66,4,21,6,3,33,15,12,13,2,126
19900	57,1,0,3,6,33,2,29,65,126,41,16,66,123,228,42,122,44,15,209
19980	0,29,49,222,94,33,88,123,42,41,57,44,173,134,211,15,186
20200	97,144,55,257
20500	57,0,161,63,38,94,243,96,2,33,65,3,29,41,15,21,44,209,16,1
20510	57,41,71,16,1,0,6,89,3,33,83,15,29,64,2,38,4,60,46,197
20530	0,1,161,38,4,243,33,3,6,2,15,41,29,44
20540	14,86,30,13,2,132,33,0,31,8,32,15
20550	0,1,14,3,38,161,33,6,4,15
20570	14,199,86,38,2,200,8,201,21,89,33,0,15,44,39
20700	0,97,14,48,92
20710	97,14,0,45,38,79,116
20820	44,97,145,0,84,22,33,21,238,142,38,263,48,144,164,29
20900	89,88,42,250,33,226,94,0,182,29,196,118,41,15,57,44,136,133,91,125
20920	89,88,250,42,226,33,94,29,118,182,136,0,15,41,57,196,34,133,59,125
21000	275,0,276,29,84,242,21,155,68,33,237,28,94,2,209,164,4,90,57,235
21010	0,242,206,84,94,98,15
21030	0,242,206,94
21090	64,1,0,150,4,33,15,41,3,39,6,53,42,59,38,44,83,29,12,205
21100	1,64,21,0,2,3,33,6,39,24,150,38,29,60,42,41,213,244,15,209
21130	275,29,0,84,125,155,33,88,68,28,57,235,45,2,21,209,94,164
21300	145,97
21400	14,97,0,86
21500	160,38
21600	14,144,189
21640	144,14,45,40,84,169
21660	98,0,145,164,2,277,206,138,7,101,131
21670	0,29,94,33,44,2,96,3,15
21680	0,49,26,44,84,164,101,12,23,21,138,278,15,145,34
21690	0,60,21,96,64,244,24,29,94,83,3,33,2,74,16,279,84,39,41,236
21780	160,0,57,163,33,15,96,4
21800	14,86,8,280,31,2,33
21980	149,0,1,33,2,3,6,57,29,42,41,32,150,44,15
22000	45,97,63,33,44,144,101,68,15,169,153,28,41,256,4,177,14,185,34,42
22100	89,133,57,14,65,0,33,29,94,2,32,46,91,97,90,6,58,82,15,88
