415610	0.857
431280	0.857
444770	0.857
454380	0.857
496190	0.857
515020	0.857
527190	0.857
582560	0.857
640120	0.857
777200	0.857
939330	0.857
1036960	0.857
1084570	0.857
240970	0.856
292780	0.856
298400	0.856
317710	0.856
372940	0.856
399640	0.856
435490	0.856
512060	0.856
674580	0.856
689910	0.856
713260	0.856
799510	0.856
809250	0.856
1100970	0.856
604330	0.855
7020	0.855
207400	0.855
497800	0.855
499890	0.855
526490	0.855
578930	0.855
581360	0.855
598980	0.855
658550	0.855
659540	0.855
934580	0.855
952420	0.855
224280	0.854
490920	0.854
545980	0.854
560430	0.854
577690	0.854
620210	0.854
725980	0.854
757330	0.854
761600	0.854
762930	0.854
782340	0.854
846880	0.854
205830	0.853
210950	0.853
264080	0.853
303430	0.853
311930	0.853
318310	0.853
496260	0.853
581120	0.853
643870	0.853
689710	0.853
754150	0.853
778610	0.853
821790	0.853
873290	0.853
944010	0.853
1048540	0.853
267980	0.852
390720	0.852
398030	0.852
434410	0.852
446910	0.852
542770	0.852
574310	0.852
612370	0.852
731770	0.852
744520	0.852
792030	0.852
857690	0.852
968350	0.852
322290	0.851
337350	0.851
368160	0.851
420840	0.851
434660	0.851
471810	0.851
491420	0.851
511350	0.851
543930	0.851
597230	0.851
606480	0.851
684270	0.851
733300	0.851
800620	0.851
816720	0.851
865880	0.851
871930	0.851
200960	0.85
255340	0.85
286320	0.85
357720	0.85
359400	0.85
415920	0.85
563430	0.85
652150	0.85
676420	0.85
975270	0.85
1098340	0.85
80340	0.849
206370	0.849
382260	0.849
384690	0.849
422910	0.849
434370	0.849
488550	0.849
583010	0.849
664750	0.849
736570	0.849
760510	0.849
790060	0.849
816490	0.849
861400	0.849
876850	0.849
937570	0.849
221180	0.848
373970	0.848
385330	0.848
441280	0.848
497820	0.848
584930	0.848
585950	0.848
589200	0.848
618950	0.848
622270	0.848
701380	0.848
882140	0.848
909190	0.848
41014	0.847
237760	0.847
283920	0.847
322450	0.847
374410	0.847
396710	0.847
410820	0.847
436220	0.847
446620	0.847
473460	0.847
495110	0.847
625740	0.847
678520	0.847
745760	0.847
800600	0.847
949370	0.847
966680	0.847
1032790	0.847
202690	0.846
351480	0.846
370150	0.846
377690	0.846
437020	0.846
500670	0.846
532190	0.846
642560	0.846
651500	0.846
685400	0.846
746920	0.846
756590	0.846
762610	0.846
783050	0.846
792040	0.846
820730	0.846
864060	0.846
932500	0.846
979260	0.846
50000	0.845
62000	0.845
294530	0.845
307340	0.845
364230	0.845
394130	0.845
411980	0.845
435970	0.845
449550	0.845
463930	0.845
493080	0.845
548340	0.845
590280	0.845
600990	0.845
607460	0.845
631570	0.845
691150	0.845
746710	0.845
759970	0.845
785890	0.845
895220	0.845
917290	0.845
9040	0.844
228960	0.844
248550	0.844
255870	0.844
299660	0.844
324140	0.844
344860	0.844
447150	0.844
460630	0.844
513490	0.844
572890	0.844
591680	0.844
751300	0.844
772610	0.844
838390	0.844
863590	0.844
890070	0.844
939620	0.844
949290	0.844
99700	0.843
380810	0.843
431700	0.843
442210	0.843
449250	0.843
476530	0.843
618510	0.843
637880	0.843
720300	0.843
1031110	0.843
263400	0.842
290510	0.842
361040	0.842
652950	0.842
733070	0.842
771240	0.842
778390	0.842
797390	0.842
851670	0.842
885000	0.842
32670	0.841
207570	0.841
216290	0.841
251490	0.841
346850	0.841
349680	0.841
400580	0.841
435300	0.841
490230	0.841
505060	0.841
531730	0.841
544310	0.841
628800	0.841
649890	0.841
680700	0.841
742250	0.841
750170	0.841
856120	0.841
876160	0.841
923910	0.841
997700	0.841
1047680	0.841
464620	0.84
279940	0.84
280910	0.84
324710	0.84
355170	0.84
366970	0.84
450140	0.84
451980	0.84
522490	0.84
566050	0.84
965860	0.84
976390	0.84
998490	0.84
38440	0.839
45450	0.839
251430	0.839
290380	0.839
308600	0.839
363420	0.839
369420	0.839
375750	0.839
388450	0.839
389170	0.839
416790	0.839
420980	0.839
462620	0.839
467820	0.839
468050	0.839
516110	0.839
606680	0.839
654900	0.839
661430	0.839
689900	0.839
734920	0.839
787850	0.839
823830	0.839
880490	0.839
370540	0.838
390610	0.838
415000	0.838
445680	0.838
494310	0.838
510540	0.838
570000	0.838
709920	0.838
724300	0.838
733050	0.838
751280	0.838
761670	0.838
796940	0.838
828050	0.838
885950	0.838
888040	0.838
930310	0.838
953230	0.838
212050	0.837
219950	0.837
262470	0.837
323630	0.837
347720	0.837
349100	0.837
468820	0.837
525040	0.837
540880	0.837
562480	0.837
587110	0.837
617440	0.837
657240	0.837
670610	0.837
719430	0.837
804010	0.837
851950	0.837
864300	0.837
986280	0.837
988980	0.837
1067600	0.837
1098840	0.837
3310	0.836
61600	0.836
211180	0.836
264690	0.836
271670	0.836
341550	0.836
377430	0.836
403830	0.836
409920	0.836
470780	0.836
529440	0.836
547390	0.836
549090	0.836
587100	0.836
687830	0.836
771070	0.836
802880	0.836
865270	0.836
894940	0.836
911250	0.836
978270	0.836
1021850	0.836
1072150	0.836
314030	0.835
389250	0.835
429360	0.835
436390	0.835
444140	0.835
553590	0.835
570980	0.835
594950	0.835
606520	0.835
625470	0.835
739260	0.835
890750	0.835
943980	0.835
1007630	0.835
1032520	0.835
1035610	0.835
1045620	0.835
31220	0.834
286240	0.834
300300	0.834
327950	0.834
331970	0.834
358270	0.834
377710	0.834
412620	0.834
421260	0.834
463070	0.834
465020	0.834
466430	0.834
467810	0.834
486380	0.834
512220	0.834
553760	0.834
573320	0.834
601810	0.834
618740	0.834
664830	0.834
706560	0.834
719660	0.834
751640	0.834
815450	0.834
827290	0.834
851800	0.834
851890	0.834
930910	0.834
935120	0.834
985080	0.834
29180	0.833
268320	0.833
293240	0.833
323490	0.833
346470	0.833
378750	0.833
403950	0.833
407320	0.833
407340	0.833
409870	0.833
422110	0.833
440420	0.833
494720	0.833
506510	0.833
520850	0.833
559620	0.833
699600	0.833
798810	0.833
898450	0.833
918530	0.833
1026840	0.833
359140	0.832
606710	0.832
629690	0.832
673300	0.832
701470	0.832
723270	0.832
792050	0.832
831980	0.832
843440	0.832
870820	0.832
909110	0.832
918820	0.832
1031440	0.832
1064950	0.832
397350	0.831
293680	0.831
294540	0.831
343370	0.831
345200	0.831
402630	0.831
408030	0.831
460160	0.831
566700	0.831
586240	0.831
606510	0.831
710030	0.831
750990	0.831
794940	0.831
816120	0.831
871280	0.831
923260	0.831
1029970	0.831
1065100	0.831
236930	0.83
26500	0.83
32680	0.83
210550	0.83
286380	0.83
312010	0.83
348430	0.83
369830	0.83
391170	0.83
415350	0.83
416870	0.83
446640	0.83
453400	0.83
454140	0.83
592270	0.83
650780	0.83
674850	0.83
704840	0.83
755980	0.83
805820	0.83
899290	0.83
925460	0.83
4800	0.829
32620	0.829
33950	0.829
39530	0.829
223730	0.829
256460	0.829
260570	0.829
290260	0.829
301920	0.829
325090	0.829
341190	0.829
347590	0.829
476410	0.829
489110	0.829
494100	0.829
504390	0.829
549860	0.829
586350	0.829
595790	0.829
597700	0.829
599840	0.829
629000	0.829
671550	0.829
676500	0.829
745560	0.829
746400	0.829
748890	0.829
817190	0.829
818500	0.829
822830	0.829
853500	0.829
857500	0.829
857940	0.829
869840	0.829
870890	0.829
982270	0.829
1036580	0.829
1086850	0.829
2360	0.828
312300	0.828
337850	0.828
339440	0.828
340800	0.828
341090	0.828
425650	0.828
437520	0.828
452860	0.828
490280	0.828
508990	0.828
546090	0.828
576420	0.828
616740	0.828
755540	0.828
815000	0.828
818050	0.828
878320	0.828
934850	0.828
974950	0.828
1076550	0.828
32640	0.827
284870	0.827
369530	0.827
392030	0.827
411820	0.827
420520	0.827
449980	0.827
458470	0.827
515570	0.827
550590	0.827
567370	0.827
598060	0.827
612100	0.827
679750	0.827
741990	0.827
750450	0.827
831660	0.827
1020640	0.827
26900	0.826
63500	0.826
201271	0.826
269330	0.826
315840	0.826
327930	0.826
340300	0.826
348440	0.826
355630	0.826
378770	0.826
418520	0.826
418620	0.826
447240	0.826
450500	0.826
499910	0.826
513890	0.826
521920	0.826
554600	0.826
579110	0.826
661940	0.826
665300	0.826
741250	0.826
904570	0.826
950740	0.826
976010	0.826
1024280	0.826
464450	0.825
597760	0.825
29130	0.825
92200	0.825
214610	0.825
335920	0.825
348950	0.825
434000	0.825
459090	0.825
521470	0.825
576030	0.825
577970	0.825
578430	0.825
598070	0.825
613390	0.825
644550	0.825
650090	0.825
718940	0.825
721390	0.825
738650	0.825
781820	0.825
793740	0.825
795040	0.825
813300	0.825
823840	0.825
826100	0.825
891130	0.825
899160	0.825
948100	0.825
1000830	0.825
1019920	0.825
1034200	0.825
8340	0.824
259410	0.824
283270	0.824
292240	0.824
334140	0.824
371500	0.824
383460	0.824
390290	0.824
416360	0.824
421700	0.824
467760	0.824
482450	0.824
545960	0.824
606920	0.824
613450	0.824
629770	0.824
650570	0.824
1010670	0.824
802870	0.823
33600	0.823
41100	0.823
111100	0.823
259810	0.823
348820	0.823
359840	0.823
389650	0.823
390710	0.823
396800	0.823
420100	0.823
441770	0.823
464900	0.823
501120	0.823
568020	0.823
605830	0.823
607400	0.823
614910	0.823
699180	0.823
724180	0.823
811870	0.823
839240	0.823
841600	0.823
856540	0.823
883100	0.823
885650	0.823
926140	0.823
931700	0.823
1008830	0.823
1058000	0.823
207380	0.822
285820	0.822
301320	0.822
339130	0.822
341120	0.822
347610	0.822
378300	0.822
392970	0.822
444940	0.822
464500	0.822
559960	0.822
575330	0.822
603530	0.822
613240	0.822
652340	0.822
669500	0.822
715580	0.822
735580	0.822
819030	0.822
866190	0.822
918380	0.822
642090	0.821
3430	0.821
45000	0.821
99200	0.821
205190	0.821
288220	0.821
294590	0.821
327400	0.821
431590	0.821
471570	0.821
509570	0.821
532320	0.821
539670	0.821
573410	0.821
670750	0.821
714100	0.821
828030	0.821
898800	0.821
906120	0.821
932850	0.821
1010240	0.821
1011940	0.821
252150	0.82
257260	0.82
257790	0.82
274700	0.82
294440	0.82
319170	0.82
361360	0.82
375250	0.82
416000	0.82
446310	0.82
446330	0.82
452530	0.82
487700	0.82
542200	0.82
569720	0.82
588230	0.82
617660	0.82
639130	0.82
642770	0.82
665370	0.82
691160	0.82
704910	0.82
742520	0.82
875760	0.82
937850	0.82
962400	0.82
1055430	0.82
8210	0.819
40350	0.819
325150	0.819
336440	0.819
376520	0.819
390890	0.819
400790	0.819
422510	0.819
427240	0.819
441940	0.819
448080	0.819
454320	0.819
520910	0.819
567670	0.819
567800	0.819
623640	0.819
663210	0.819
676430	0.819
684680	0.819
708680	0.819
721010	0.819
756600	0.819
765410	0.819
772180	0.819
794760	0.819
845270	0.819
846110	0.819
855850	0.819
888260	0.819
936160	0.819
942930	0.819
1061090	0.819
868520	0.818
8790	0.818
33520	0.818
33650	0.818
205020	0.818
205730	0.818
235900	0.818
293900	0.818
327740	0.818
340280	0.818
381890	0.818
431770	0.818
511140	0.818
512150	0.818
545430	0.818
575590	0.818
588290	0.818
645820	0.818
658780	0.818
658990	0.818
790850	0.818
812800	0.818
831570	0.818
833360	0.818
840610	0.818
853110	0.818
946560	0.818
1077730	0.818
1079000	0.818
16300	0.817
40930	0.817
42890	0.817
263880	0.817
286460	0.817
351230	0.817
377460	0.817
436470	0.817
503340	0.817
555640	0.817
583270	0.817
584170	0.817
657690	0.817
689070	0.817
704360	0.817
717850	0.817
720670	0.817
862160	0.817
968500	0.817
1029980	0.817
457320	0.816
6080	0.816
211440	0.816
260790	0.816
294680	0.816
336130	0.816
345630	0.816
372590	0.816
440310	0.816
445110	0.816
467780	0.816
557750	0.816
566670	0.816
618970	0.816
690200	0.816
701040	0.816
730360	0.816
764300	0.816
780280	0.816
782180	0.816
809870	0.816
823420	0.816
838110	0.816
906300	0.816
973220	0.816
978800	0.816
1027990	0.816
233350	0.815
233680	0.815
266110	0.815
269710	0.815
281860	0.815
299070	0.815
355270	0.815
365900	0.815
456430	0.815
502750	0.815
547340	0.815
557410	0.815
562230	0.815
606890	0.815
696140	0.815
698540	0.815
713530	0.815
733740	0.815
761460	0.815
983150	0.815
1039830	0.815
1057720	0.815
293880	0.814
297590	0.814
351510	0.814
368600	0.814
391490	0.814
405950	0.814
449730	0.814
457570	0.814
508530	0.814
556050	0.814
594980	0.814
602070	0.814
602700	0.814
630460	0.814
642650	0.814
648050	0.814
649620	0.814
685690	0.814
717450	0.814
738470	0.814
746510	0.814
774721	0.814
781810	0.814
829540	0.814
864100	0.814
871420	0.814
882900	0.814
891790	0.814
933940	0.814
936190	0.814
1020820	0.814
1037480	0.814
32340	0.813
48950	0.813
261880	0.813
359040	0.813
389850	0.813
404820	0.813
471660	0.813
502230	0.813
512230	0.813
622870	0.813
654050	0.813
676630	0.813
697650	0.813
726110	0.813
766560	0.813
817540	0.813
840010	0.813
894460	0.813
937350	0.813
998220	0.813
1035750	0.813
207530	0.812
8240	0.812
31170	0.812
240340	0.812
273580	0.812
298360	0.812
327880	0.812
343560	0.812
355420	0.812
356530	0.812
358250	0.812
368800	0.812
372930	0.812
385100	0.812
407780	0.812
418440	0.812
454160	0.812
461480	0.812
464490	0.812
490100	0.812
490950	0.812
500590	0.812
503630	0.812
510060	0.812
581760	0.812
656970	0.812
658150	0.812
660160	0.812
681240	0.812
763930	0.812
788930	0.812
792350	0.812
822190	0.812
867380	0.812
883870	0.812
893610	0.812
895140	0.812
916040	0.812
934070	0.812
981420	0.812
1004210	0.812
1044490	0.812
1097120	0.812
247350	0.811
269250	0.811
284730	0.811
294550	0.811
345430	0.811
349320	0.811
362870	0.811
363460	0.811
434430	0.811
452890	0.811
453990	0.811
460780	0.811
463290	0.811
469730	0.811
525680	0.811
529160	0.811
574140	0.811
608660	0.811
642610	0.811
734440	0.811
816180	0.811
836940	0.811
873230	0.811
875930	0.811
895600	0.811
968420	0.811
994020	0.811
1033100	0.811
1054090	0.811
1091960	0.811
264160	0.81
275830	0.81
289200	0.81
312720	0.81
312980	0.81
338960	0.81
351410	0.81
357340	0.81
358190	0.81
399070	0.81
409350	0.81
429830	0.81
444170	0.81
444800	0.81
454190	0.81
518280	0.81
554290	0.81
586960	0.81
589280	0.81
589510	0.81
626640	0.81
738840	0.81
768970	0.81
791470	0.81
819230	0.81
869870	0.81
893690	0.81
906110	0.81
921430	0.81
1009450	0.81
1011510	0.81
1025240	0.81
100980	0.809
202730	0.809
292390	0.809
302350	0.809
367000	0.809
374830	0.809
398980	0.809
400660	0.809
452940	0.809
512300	0.809
529100	0.809
531190	0.809
538710	0.809
579760	0.809
608000	0.809
690040	0.809
719410	0.809
765870	0.809
791180	0.809
794860	0.809
812410	0.809
840930	0.809
891920	0.809
922550	0.809
1020520	0.809
1026400	0.809
8200	0.808
209790	0.808
262240	0.808
262770	0.808
284260	0.808
312560	0.808
358830	0.808
386900	0.808
392020	0.808
411000	0.808
411570	0.808
460960	0.808
467210	0.808
491330	0.808
614710	0.808
618550	0.808
801290	0.808
821890	0.808
867490	0.808
966610	0.808
1045010	0.808
1077230	0.808
730820	0.807
851530	0.807
3300	0.807
8260	0.807
108500	0.807
205230	0.807
261390	0.807
286480	0.807
305920	0.807
358960	0.807
407380	0.807
440550	0.807
459010	0.807
486720	0.807
499340	0.807
502740	0.807
503770	0.807
505630	0.807
545590	0.807
547480	0.807
623540	0.807
709450	0.807
711690	0.807
719080	0.807
729660	0.807
739190	0.807
766920	0.807
802130	0.807
829660	0.807
858050	0.807
861930	0.807
885470	0.807
911220	0.807
950140	0.807
1057640	0.807
36100	0.806
201010	0.806
203560	0.806
231040	0.806
282030	0.806
286540	0.806
302750	0.806
329970	0.806
374670	0.806
392070	0.806
394550	0.806
415670	0.806
431710	0.806
439250	0.806
451050	0.806
454530	0.806
476490	0.806
493540	0.806
513360	0.806
518730	0.806
519080	0.806
542290	0.806
548330	0.806
589420	0.806
614950	0.806
680480	0.806
758870	0.806
810660	0.806
955170	0.806
1005910	0.806
33210	0.805
203990	0.805
264400	0.805
331750	0.805
340580	0.805
341150	0.805
359650	0.805
366590	0.805
366780	0.805
404040	0.805
423120	0.805
431930	0.805
434750	0.805
451010	0.805
463020	0.805
485900	0.805
486290	0.805
497460	0.805
501790	0.805
545340	0.805
552200	0.805
556060	0.805
585340	0.805
620900	0.805
630640	0.805
645690	0.805
651280	0.805
658530	0.805
663370	0.805
669050	0.805
763760	0.805
879430	0.805
890880	0.805
899270	0.805
948990	0.805
1003750	0.805
1010950	0.805
1023690	0.805
1043500	0.805
1045020	0.805
57000	0.804
94590	0.804
226820	0.804
274480	0.804
278100	0.804
348300	0.804
375440	0.804
379640	0.804
414120	0.804
420020	0.804
477310	0.804
490490	0.804
515650	0.804
552440	0.804
557890	0.804
588030	0.804
589480	0.804
597970	0.804
638000	0.804
655100	0.804
740290	0.804
821320	0.804
954650	0.804
984720	0.804
294650	0.803
294670	0.803
332830	0.803
372210	0.803
396060	0.803
413870	0.803
428830	0.803
441550	0.803
464960	0.803
466720	0.803
539660	0.803
552160	0.803
666100	0.803
718200	0.803
726910	0.803
765030	0.803
800120	0.803
843430	0.803
889740	0.803
923470	0.803
1014880	0.803
3440	0.802
31700	0.802
44690	0.802
50990	0.802
259510	0.802
271550	0.802
271970	0.802
280930	0.802
293660	0.802
300840	0.802
323460	0.802
356420	0.802
368890	0.802
403430	0.802
406920	0.802
427680	0.802
435840	0.802
445890	0.802
446850	0.802
447210	0.802
449360	0.802
466900	0.802
536770	0.802
563180	0.802
595440	0.802
596470	0.802
620200	0.802
628460	0.802
629430	0.802
635850	0.802
654910	0.802
701730	0.802
725410	0.802
749890	0.802
752800	0.802
756320	0.802
781110	0.802
817490	0.802
817860	0.802
839280	0.802
841460	0.802
851730	0.802
852340	0.802
858860	0.802
870110	0.802
875300	0.802
880130	0.802
897690	0.802
913090	0.802
922700	0.802
961620	0.802
999410	0.802
1005930	0.802
216260	0.801
301380	0.801
303690	0.801
338760	0.801
340120	0.801
344440	0.801
348200	0.801
363330	0.801
366260	0.801
368680	0.801
416550	0.801
426330	0.801
446830	0.801
496250	0.801
511570	0.801
553480	0.801
592300	0.801
617610	0.801
746940	0.801
749250	0.801
772290	0.801
898580	0.801
898780	0.801
955320	0.801
552080	0.8
337930	0.8
13000	0.8
32160	0.8
42850	0.8
94520	0.8
264340	0.8
283820	0.8
330720	0.8
345460	0.8
352780	0.8
356250	0.8
358360	0.8
367300	0.8
412150	0.8
435460	0.8
460140	0.8
461690	0.8
465180	0.8
471920	0.8
522710	0.8
532980	0.8
551190	0.8
564810	0.8
570490	0.8
583090	0.8
594680	0.8
598640	0.8
611960	0.8
620360	0.8
620940	0.8
673060	0.8
679500	0.8
682170	0.8
703840	0.8
729370	0.8
745890	0.8
761480	0.8
774531	0.8
780500	0.8
797620	0.8
798240	0.8
798650	0.8
806720	0.8
852910	0.8
856600	0.8
876380	0.8
877850	0.8
889510	0.8
915720	0.8
923810	0.8
933450	0.8
958740	0.8
965010	0.8
969480	0.8
977810	0.8
984470	0.8
992050	0.8
1014550	0.8
1020940	0.8
1030090	0.8
1034880	0.8
1047960	0.8
1093520	0.8
94530	0.799
299540	0.799
306700	0.799
354680	0.799
368610	0.799
381870	0.799
396640	0.799
411310	0.799
418300	0.799
420660	0.799
443860	0.799
465200	0.799
600090	0.799
605230	0.799
644390	0.799
657280	0.799
675240	0.799
753360	0.799
763230	0.799
789540	0.799
837610	0.799
987020	0.799
1023740	0.799
1028930	0.799
1064420	0.799
397460	0.798
37260	0.798
223000	0.798
263560	0.798
277700	0.798
291710	0.798
306640	0.798
325160	0.798
328470	0.798
339790	0.798
358380	0.798
365660	0.798
441270	0.798
492340	0.798
514090	0.798
517320	0.798
526140	0.798
545030	0.798
550060	0.798
560300	0.798
562260	0.798
577700	0.798
589860	0.798
616000	0.798
619500	0.798
704200	0.798
722870	0.798
725120	0.798
742150	0.798
754840	0.798
793450	0.798
851000	0.798
857470	0.798
860520	0.798
913160	0.798
930460	0.798
981770	0.798
1038370	0.798
25808	0.797
58200	0.797
65400	0.797
201000	0.797
211360	0.797
222660	0.797
233410	0.797
243220	0.797
251210	0.797
303290	0.797
394030	0.797
414490	0.797
438080	0.797
442070	0.797
463700	0.797
478980	0.797
520600	0.797
527820	0.797
539700	0.797
548840	0.797
550160	0.797
558450	0.797
560720	0.797
587310	0.797
610900	0.797
615330	0.797
640990	0.797
654810	0.797
661230	0.797
670060	0.797
670930	0.797
691430	0.797
698260	0.797
716260	0.797
722990	0.797
769680	0.797
788690	0.797
797570	0.797
819040	0.797
838100	0.797
872580	0.797
935580	0.797
1037590	0.797
1098420	0.797
1043680	0.796
888790	0.796
9030	0.796
215710	0.796
301610	0.796
307590	0.796
343840	0.796
352610	0.796
358650	0.796
364510	0.796
386520	0.796
404170	0.796
437420	0.796
447780	0.796
448580	0.796
461220	0.796
494360	0.796
510520	0.796
514160	0.796
536890	0.796
550310	0.796
619870	0.796
630900	0.796
657630	0.796
664450	0.796
728440	0.796
913600	0.796
982580	0.796
993170	0.796
1049400	0.796
1078000	0.796
29570	0.795
72000	0.795
246960	0.795
270010	0.795
330820	0.795
358070	0.795
394160	0.795
429330	0.795
458380	0.795
494810	0.795
522340	0.795
542030	0.795
579230	0.795
580630	0.795
588180	0.795
701440	0.795
715720	0.795
747470	0.795
755410	0.795
763790	0.795
789570	0.795
813540	0.795
869350	0.795
870200	0.795
914430	0.795
914980	0.795
962970	0.795
1065750	0.795
634160	0.794
12160	0.794
55000	0.794
63000	0.794
264560	0.794
272330	0.794
310740	0.794
321190	0.794
347470	0.794
365580	0.794
368830	0.794
383100	0.794
388730	0.794
393200	0.794
423440	0.794
441010	0.794
443880	0.794
460540	0.794
482990	0.794
498470	0.794
512240	0.794
523660	0.794
585910	0.794
586390	0.794
634340	0.794
654440	0.794
672000	0.794
677790	0.794
693700	0.794
726390	0.794
744050	0.794
759640	0.794
772160	0.794
808080	0.794
846800	0.794
896670	0.794
844590	0.793
884260	0.793
25600	0.793
33130	0.793
37270	0.793
56438	0.793
61520	0.793
202070	0.793
283080	0.793
329630	0.793
354740	0.793
363050	0.793
366920	0.793
373750	0.793
377720	0.793
385690	0.793
395500	0.793
417410	0.793
422860	0.793
428880	0.793
435360	0.793
457490	0.793
504790	0.793
521950	0.793
533580	0.793
533970	0.793
559930	0.793
600660	0.793
608870	0.793
613190	0.793
652810	0.793
671720	0.793
674330	0.793
675030	0.793
676470	0.793
696200	0.793
697610	0.793
709240	0.793
750360	0.793
751220	0.793
760630	0.793
765690	0.793
819870	0.793
835950	0.793
837190	0.793
837850	0.793
844130	0.793
870690	0.793
870800	0.793
898790	0.793
913110	0.793
938810	0.793
965830	0.793
968790	0.793
1011990	0.793
1024980	0.793
1038810	0.793
1061470	0.793
283960	0.792
279800	0.792
722730	0.792
302490	0.792
352070	0.792
358260	0.792
377870	0.792
414660	0.792
414720	0.792
422920	0.792
485880	0.792
500580	0.792
528580	0.792
529900	0.792
537140	0.792
544710	0.792
561190	0.792
575480	0.792
580720	0.792
598490	0.792
610310	0.792
615250	0.792
656570	0.792
666820	0.792
760050	0.792
778840	0.792
794390	0.792
847360	0.792
853250	0.792
872750	0.792
945360	0.792
6090	0.791
254880	0.791
262690	0.791
266230	0.791
289180	0.791
318330	0.791
319760	0.791
332610	0.791
335190	0.791
443730	0.791
446380	0.791
517790	0.791
573130	0.791
585880	0.791
587580	0.791
612300	0.791
633370	0.791
668430	0.791
685680	0.791
818960	0.791
824720	0.791
928390	0.791
1053680	0.791
1300	0.79
31830	0.79
58570	0.79
70640	0.79
70900	0.79
71162	0.79
303680	0.79
317020	0.79
319400	0.79
336240	0.79
337670	0.79
359960	0.79
367140	0.79
370460	0.79
370480	0.79
396310	0.79
397600	0.79
399780	0.79
403700	0.79
413700	0.79
416240	0.79
431220	0.79
441160	0.79
450950	0.79
450960	0.79
452410	0.79
452540	0.79
454250	0.79
464080	0.79
