372950	7	8
372960	22	23
372970	31	38
372980	0	1
373000	1	2
373140	7	8
373180	1836	2029
373240	66	93
373290	28	57
373330	524	1215
373360	40	55
373420	9195	10256
373440	45	64
373460	6	10
373470	26	34
373480	16	18
373600	24	28
373610	58	72
373620	26	29
373630	14	19
373640	2	2
373650	78	105
373670	1	1
373720	195	310
373730	37	68
373750	107	121
373770	2349	2417
373800	4	9
373810	3	13
373820	3	8
373860	5	14
373870	2	10
373880	4	10
373920	127	236
373930	1904	2718
373970	143	151
373990	20	24
374010	26	35
374040	8615	10575
374050	16	38
374060	124	174
374080	8	11
374120	2	10
374150	13	17
374170	13	28
374240	13	20
374280	1084	1991
374380	43	61
374400	106	147
374410	150	159
374420	2	2
374450	14	19
374460	16	19
374510	6	19
374520	62	128
374620	2	5
374630	3	4
374640	15	63
374670	40	42
374680	8	8
374690	1	10
374780	0	0
374830	33	34
374900	300	400
374940	3	3
374950	31	64
374960	1	2
374970	0	0
374990	5	9
375000	4	6
375010	15	22
375020	8	12
375030	152	185
375040	19	26
375090	9	13
375120	159	188
375130	237	246
375170	13	14
375180	139	225
375190	11	15
375200	609	666
375210	34	39
375220	46	135
375230	5467	11101
375250	105	114
375290	9	10
375310	33	38
375320	44	72
375330	17	28
375340	0	0
375390	0	0
375420	3	4
375430	2	3
375440	119	133
375450	242	389
375460	136	381
375480	1237	1321
375500	51	85
375510	351	848
375520	58	80
375530	1745	1913
375550	4	4
375570	0	0
375580	4	8
375600	746	1015
375620	0	0
375680	35	93
375710	96	127
375750	195	211
375760	4	6
375770	7	10
375790	13	19
375810	0	0
375820	1333	1416
375840	191	223
375850	9	19
375870	3	3
375900	700	1122
375910	2113	3328
375930	11	14
375950	5591	6175
376110	16	31
376120	14	38
376130	19	36
376140	58	120
376150	12	38
376160	2	2
376210	7103	10232
376240	20	21
376250	14	24
376300	1605	1728
376310	198	557
376350	2	5
376410	18	29
376450	12	28
376480	2	5
376490	9	12
376520	298	336
376560	85	101
376570	89	140
376620	0	0
376680	79	112
376730	29	76
376750	16	31
376760	10	15
376770	17	19
376780	8	14
376790	11	16
376870	5179	6904
376880	26	44
376920	126	156
376990	4	5
377000	0	1
377010	0	1
377030	2	3
377040	0	1
377050	0	0
377060	161	245
377070	18	23
377080	239	248
377100	1	1
377120	43	66
377140	261	481
377150	24	31
377190	15	16
377200	4	6
377220	0	0
377250	3	3
377260	197	298
377280	15	21
377290	115	223
377300	0	0
377310	22	36
377320	15	18
377330	625	709
377340	1	2
377350	3	5
377360	35	43
377430	318	351
377450	63	63
377460	94	102
377470	62	104
377480	76	113
377500	13	17
377520	108	147
377530	1960	2481
377550	7	13
377570	12	15
377590	17	33
377600	390	433
377660	88	89
377670	270	281
377680	222	294
377690	138	146
377710	71	74
377720	26	27
377760	113	132
377860	738	758
377870	321	377
377880	134	156
377890	6	9
377900	459	626
377940	15	18
377970	118	176
377980	16	32
378030	31	36
378070	11	17
378080	40	50
378090	10	14
378100	9	22
378110	103	126
378240	1	1
378260	58	78
378280	13	25
378300	159	175
378350	11	13
378360	196	276
378370	2180	3725
378390	0	3
378410	12	12
378420	2	56
378450	1	2
378480	62	142
378490	39	68
378510	3	5
378530	18	23
378570	12	16
378580	66	103
378590	2	6
378610	3861	4238
378630	29	42
378660	663	1043
378690	0	0
378700	15	25
378720	2275	2530
378750	89	94
378770	72	76
378790	13	13
378800	144	242
378810	19	23
378830	10	21
378850	7	11
378860	2849	3920
378930	53	79
379210	409	491
379260	5	10
379290	11	21
379320	39	48
379340	7	12
379380	3	10
379390	11	13
379420	89	106
379430	21455	28681
379520	27	31
379530	70	92
379600	38	54
379610	36	41
379640	39	41
379660	0	0
379760	26	31
379870	43	91
379960	106	167
379980	915	1005
379990	4	13
380000	7	17
380020	538	772
380080	53	65
380100	9	9
380120	5	6
380130	0	0
380140	223	274
380150	597	763
380210	6	7
380220	411	642
380360	635	855
380540	14	32
380550	40	55
380560	4	6
380570	30	97
380580	183	299
380600	10977	14366
380650	0	0
380660	58	67
380670	302	319
380690	7	9
380700	19	24
380750	259	374
380790	2	3
380810	59	60
380840	3141	3563
380860	15	17
380920	35	41
380950	6	8
380990	15	32
381000	0	0
381010	21	32
381020	516	565
381090	17	24
381120	1203	1768
381130	8	23
381140	22	36
381170	5	14
381180	219	421
381210	111552	144607
381220	17	43
381250	4	4
381260	52	76
381290	0	1
381310	10	13
381320	31	34
381340	4	4
381550	2	2
381560	368	718
381590	32	65
381610	11	12
381750	105	176
381780	587	632
381800	10	27
381850	14	21
381870	64	70
381880	48	58
381890	38	39
381900	65	75
381910	11	14
381940	954	1185
381990	597	847
382000	337	352
382050	435	475
382070	58	73
382080	35	48
382110	721	1042
382120	2	3
382130	26	39
382140	718	1025
382160	2	11
382180	35	52
382250	20	28
382260	293	317
382270	13	14
382300	94	190
382310	1521	2101
382320	4	4
382330	48	102
382350	47	86
382360	126	192
382380	94	117
382480	49	72
382490	5824	6178
382560	0	0
382570	32	46
382880	6	20
382920	35	47
382990	0	0
383010	1	3
383020	0	0
383070	14	32
383080	11987	14192
383100	41	44
383120	9995	12516
383190	7	7
383230	881	1124
383240	2	4
383270	299	319
383330	68	112
383460	191	211
383520	17	25
383530	1	2
383540	9	11
383560	24	46
383580	637	850
383590	6	11
383620	6	25
383630	10	13
383670	14	23
383690	119	144
383700	30	40
383710	12	23
383720	42	58
383730	22	26
383750	15	20
383780	3	6
383790	219	380
383800	8	12
383810	1	2
383840	252	314
383870	30861	36064
383930	65	79
383940	0	0
383950	11	16
383960	78	93
383980	4232	4765
384000	86	120
384010	15	25
384030	263	440
384040	7	8
384080	109	183
384090	65	100
384100	10	16
384110	779	913
384120	29	41
384150	759	1089
384180	1699	2130
384190	12455	13412
384200	16	23
384210	0	2
384230	4	4
384250	13	15
384280	91	105
384300	5805	8039
384310	158	213
384320	8	27
384330	7	9
384360	511	675
384480	38	44
384490	2087	3226
384500	230	294
384550	176	272
384570	285	431
384590	9	10
384630	642	677
384660	3	3
384680	330	354
384690	67	68
384700	23	28
384740	362	535
384750	132	275
384840	14	38
384880	1	4
384890	11	12
384900	0	2
384910	13	17
384920	11	36
384930	2	7
384940	4	5
384950	10	14
384960	84	103
384970	1	4
384980	502	690
384990	49	59
385020	5	15
385030	13	14
385060	23	25
385070	96	129
385080	20	89
385100	25	25
385130	37	42
385150	20	24
385190	0	3
385220	10	18
385230	47	60
385240	598	703
385250	343	349
385260	118	187
385270	45	63
385310	14	29
385330	357	389
385350	10	15
385360	44	79
385370	2205	2571
385380	840	1038
385390	2	7
385400	138	296
385410	2	2
385440	34	50
385490	26	38
385530	111	162
385560	228	271
385580	2	10
385590	142	178
385600	19	42
385630	5	7
385690	26	27
385700	7	29
385710	553	632
385730	1123	1771
385760	2893	5658
385770	3883	4375
385800	9630	10140
385810	1	5
385830	22	41
385840	8	9
385850	5	5
385860	8	12
385890	0	3
385900	5	18
385940	1	3
385950	6	13
385960	1	14
385980	7	14
386010	0	0
386050	49	59
386070	4270	5343
386080	117	148
386090	10	12
386100	14	18
386110	1	8
386140	15	20
386160	41	56
386180	13291	19738
386200	20	22
386260	566	712
386290	15	30
386320	5	18
386330	1	2
386340	53	72
386350	18	32
386360	35685	44980
386390	5	5
386400	49	64
386420	28	34
386430	0	0
386460	0	0
386470	0	0
386480	908	1239
386490	28	40
386510	2	2
386520	127	144
386540	5	26
386550	10	26
386560	72	84
386590	481	767
386600	101	126
386620	1032	1165
386630	4	8
386640	131	230
386650	58	106
386690	22	29
386700	79	116
386710	9	14
386740	21	25
386750	20	26
386770	100	126
386840	23	27
386870	22	33
386880	2162	3098
386900	85	93
386930	38	86
386940	6465	6825
386960	4	5
386970	113	132
386990	79	91
387010	56	82
387060	89	103
387070	4	24
387090	17	33
387100	19	22
387110	1	3
387130	3	5
387270	7	12
387280	19	21
387290	13903	14472
387370	230	338
387400	1	3
387430	20	30
387450	28	101
387770	2	2
387780	1	1
387790	0	0
387800	0	0
387810	0	0
387820	0	0
387840	132	152
387850	32	37
387860	4040	4974
387870	70	88
387880	14	24
387890	0	1
387970	456	962
387990	13862	16427
388000	0	0
388010	3	6
388050	18	33
388060	293	485
388080	1052	1289
388090	5789	6254
388120	49	115
388140	8	12
388160	2	20
388210	1806	1845
388260	18	22
388270	16	19
388280	3	5
388300	17	52
388320	597	788
388340	230	296
388360	34	53
388370	103	145
388390	3	4
388410	4758	6418
388420	74	85
388430	48	65
388440	5	13
388450	98	103
388490	177	323
388500	1	2
388540	3	4
388550	5	11
388600	12	14
388620	236	276
388660	2	13
388680	14	24
388720	41	50
388730	41	44
388750	1701	1842
388800	709	821
388830	0	1
388840	2	5
388880	5174	5561
388900	68	95
388910	14	14
388960	8	15
388970	98	117
388980	35	62
389010	0	0
389040	723	1325
389050	82	113
389120	6	11
389140	673	702
389160	49	97
389170	350	386
389190	32	53
389220	128	193
389230	1	4
389250	92	97
389260	57	67
389270	68	85
389310	14	28
389330	1	5
389400	23	29
389430	3739	7983
389460	27	86
389470	24	27
389510	1181	1286
389530	31	126
389540	0	0
389570	9496	11659
389650	102	110
389670	243	324
389680	1	10
389690	0	5
389700	36	136
389730	10971	13329
389740	3	7
389800	0	0
389810	16	31
389840	30	56
389850	76	82
389870	148	216
389900	120	183
389940	4	4
389970	2	4
389980	11	32
390030	230	292
390040	40	51
390090	49	81
390100	126	199
390200	62	92
390210	39	62
390220	51	67
390290	274	306
390310	103	158
390330	41	54
390460	8	9
390510	19	54
390520	925	1030
390540	68	115
390560	174	203
390570	25	49
390610	159	171
390620	3	3
390660	338	403
390670	2865	4135
390680	12	12
390710	139	152
390720	193	205
390730	203	213
390870	22	28
390880	22	43
390890	81	87
390910	76	91
390920	26	31
390930	14	19
390940	13	22
390960	0	0
391000	45	49
391030	25	28
391040	2036	2459
391050	24	30
391070	294	761
391100	0	2
391120	5	10
391130	2	7
391140	33	36
391160	118	154
391170	196	215
391180	23	32
391190	3	3
391210	25	30
391240	6	8
391250	81	94
391260	658	923
391270	2389	3029
391280	101	156
391290	2	3
391300	26	51
391310	93	122
391340	21	48
391380	2	3
391390	18	21
391400	0	1
391410	0	1
391420	421	580
391440	18	32
391460	8989	15190
391480	0	0
391490	179	200
391510	15	16
391520	6	20
391530	10	17
391540	84098	87912
391550	9	17
391560	8	12
391580	87	105
391590	6	13
391600	49	76
391630	4	5
391640	17	24
391650	2	2
391660	27	36
391720	6910	7568
391730	1423	1623
391740	36	76
391780	247	477
391820	27	56
391910	3	5
391960	2	2
392000	205	255
392020	98	108
392030	64	67
392040	138	202
392070	96	106
392080	154	203
392100	4	4
392110	6357	7731
392120	3	11
392150	0	0
392160	3077	4686
392190	50	73
392230	14	21
392260	85	106
392280	128	215
392290	1	1
392330	25	28
392370	4	5
392410	82	121
392450	476	544
392470	348	419
392580	403	542
392600	4	5
392610	11	12
392620	12	15
392680	21	27
392690	2	2
392720	2	2
392730	1	3
392780	9	11
392820	22	39
392890	2	14
392920	25	37
392930	20	41
392940	15	23
392950	3837	4275
392970	167	184
393150	25	37
393170	4	4
393190	249	255
393200	311	364
393220	24	30
393230	4	24
393240	7	12
393280	0	0
393290	4	21
393320	6	7
393330	0	1
393340	1	12
393350	19	24
393380	18650	22211
393390	28	75
393410	652	1093
393420	12440	16813
393430	604	725
393460	6	12
393520	1048	1178
393530	1498	2258
393540	3	5
393550	18	22
393600	5	5
393610	89	118
393660	10	20
393750	100	161
393770	2	3
393790	80	117
393800	0	0
393820	6	27
393860	11	16
393920	80	163
393930	283	436
393950	5	5
393980	350	459
394030	19	19
394120	154	383
394130	86	89
394140	90	109
394160	212	245
394220	75	95
394230	5708	9215
394260	6	12
394270	6	8
394280	37	71
394290	27	29
394310	4842	6025
394360	27878	31986
394380	362	854
394390	12	14
394430	13	14
394450	331	512
394480	0	1
394490	15	46
394540	293	379
394550	48	51
394600	115	155
394680	87	106
394690	4630	5470
394700	192	229
394720	9	20
394760	875	1221
394770	3	11
394840	17	48
394850	72	93
394870	499	687
394950	7	7
394960	3	4
394970	1963	2058
394990	0	2
395100	3	4
395140	23	26
395150	8	16
395160	192	303
395170	3477	3690
395190	7	7
395200	1007	1320
395250	15	21
395270	142	189
395300	0	0
395350	133	220
395370	0	0
395380	27	37
395400	17	33
395420	58	76
395470	27	38
395480	2	2
395500	166	191
395520	2435	2771
395550	10	10
395560	37	82
395570	345	470
395580	7	9
395600	47	69
395620	127	152
395640	1	3
395760	116	148
395850	232	285
395860	94	124
395880	6	10
395890	7	9
395900	47	82
395910	2	4
395920	2	3
395930	36	39
395940	2	2
395960	2	4
396010	1	1
396030	156	224
396060	142	160
396090	116	162
396160	246	550
396230	131	159
396260	26	29
396280	80	95
396310	233	272
396320	13	17
396350	295	309
396360	102	158
396420	22	32
396480	459	581
396530	1	17
396540	0	0
396560	46	69
396590	23	30
396610	1	4
396640	164	187
396650	1037	1082
396660	43	63
396680	27	39
396700	10	11
396710	179	191
396730	1	2
396750	3338	4328
396790	401	520
396800	243	271
396820	5	9
396850	12	28
396860	144	168
396870	11	17
396890	158	188
396900	1307	1465
396930	5	10
397020	1	5
397040	144	310
397060	717	835
397090	26	38
397100	642	852
397150	257	358
397160	143	172
397180	30	35
397190	62	86
397200	7	21
397210	41	56
397240	6	10
397310	217	267
397320	10	31
397330	98	116
397340	4004	4414
397350	383	404
397360	4	11
397390	83	118
397400	20	21
397420	16	42
397430	357	383
397440	9	10
397460	398	419
397500	321	435
397570	123	154
397580	7	30
397600	17	17
397640	4	7
397660	10	17
397670	4	9
397690	253	309
397700	1	3
397720	110	177
397730	1	1
397740	501	512
397750	56	70
397760	1	4
397770	14	23
397780	86	105
397800	2	8
397810	0	0
397820	13	27
397830	0	0
397840	34	57
397850	10	10
397860	7	9
397870	26	46
397900	11162	17150
397940	74	97
397950	3723	4128
397960	6	8
397970	16	21
397980	33	70
397990	95	110
398000	215	218
398020	10	18
398030	213	227
398070	26	32
398100	304	374
398110	2	5
398120	20	50
398140	16	25
398150	12	14
398160	19	21
398170	208	257
398180	110	162
398210	6	35
398240	5	8
398250	12	12
398260	3	4
398450	202	250
398460	33	40
398480	2	6
398530	4	7
398620	11	11
398640	27	66
398670	4	8
398680	11	16
398710	3435	3673
398810	115	153
398830	0	2
398840	293	519
398850	2022	2113
398890	2	3
398900	1	1
398920	2	2
398930	11	19
398940	16	20
398950	0	0
398960	10	10
398970	6	12
398980	163	183
399000	7	8
399040	36	43
399070	237	269
399090	0	2
399100	9	15
399120	661	1103
399130	60	114
399140	28	33
399180	2	6
399230	14	60
399240	3	5
399260	10	11
399270	9	15
399420	1	4
399430	137	202
399520	203	250
399530	5	5
399600	256	267
399640	295	316
399670	2131	2453
399720	0	0
399780	64	71
399790	336	715
399810	1344	1864
399820	1105	1368
399880	7	8
399890	86	111
399900	2	5
399910	17	18
399920	8	10
400020	293	358
400030	124	227
400040	1395	1470
400070	0	0
400080	12	16
400110	160	195
400130	8	12
400160	0	0
400170	463	676
400180	393	470
400200	28	57
400220	8	11
400230	2	4
400240	224	319
400250	204	382
400280	6	8
400350	13	18
400360	81	126
400370	17	19
400380	9	16
400410	3	3
400450	206	263
400470	60	95
400500	16	40
400510	81	167
400560	0	0
400570	2	2
400580	147	157
400630	1235	1291
400650	1	2
400660	224	254
400710	11	13
400740	16	107
400750	0	0
400790	119	130
400800	190	277
400880	4	21
400910	5631	5774
400940	411	549
401090	66	84
401120	39	46
401170	1	2
401190	1702	2617
401200	6	6
401210	2	4
401250	18	38
401280	15	15
401290	30	33
401330	15	32
401360	0	0
401420	1	2
401510	5	5
401550	11	11
401560	6	14
401680	992	1088
401690	110	195
401710	314	421
401780	3	8
401800	37	48
401810	280	298
401820	69	95
401840	21	24
401890	117	165
401910	26	31
401970	24	37
402020	1372	1964
402030	13	16
402040	299	380
402060	85	118
402080	0	0
402120	191	236
402130	369	730
402150	20	32
402160	120	222
402170	12	33
402180	1583	1834
402190	12	28
402210	42	54
402220	16	25
402260	293	364
402300	31	53
402310	233	293
402330	1980	2157
402340	29	35
402390	13	16
402430	379	413
402530	305	322
402560	424	750
402570	1249	1379
402620	504	520
402630	223	245
402670	2	4
402710	5598	8399
402750	130	207
402800	20	41
402840	1848	2198
402850	53	73
402880	368	466
402890	180	288
402910	1	3
402940	2	2
402970	1	1
402980	14	33
403010	3	6
403030	5	5
403040	344	459
403070	31	35
403090	24	25
403100	34	43
403120	235	335
403180	192	243
403190	3751	4892
403200	6	28
403230	5	6
403270	15	16
403290	80	108
403300	2	2
403390	11	21
403400	134	156
403410	55	69
403430	236	271
403440	6	13
403460	3	4
403490	6	9
403510	73	95
403560	112	309
403570	91	132
403590	66	187
403660	10	24
403670	36	48
403680	2	9
403690	186	320
403700	202	235
403740	59	99
403780	28	30
403830	180	195
403840	9	11
403850	26	40
403860	46	118
403880	53	96
403900	108	216
403940	138	195
403950	270	298
403970	520	696
403980	25	140
404030	18	19
404040	126	141
404050	84	122
404070	20	35
404080	81	178
404100	27	34
404150	27	42
404170	49	53
404180	41	49
404200	294	377
404270	22	25
404380	0	0
404390	8	8
404400	9	12
404410	3479	3850
404420	9	14
404460	7	7
404480	787	847
404510	41	49
404530	247	293
404540	941	1068
404550	92	118
404580	86	126
404620	472	610
404630	6	12
404640	44	122
404660	12	18
404680	2187	2470
404690	89	111
404700	122	146
404750	1	2
404770	72	119
404790	664	688
404820	144	160
404850	11	14
404860	10	15
404890	4	10
404960	45	64
405000	57	69
405010	512	578
405050	5	21
405070	0	4
405180	98	115
405190	3	10
405240	6	13
405310	1193	1470
405340	14	24
405370	275	418
405440	3	5
405480	16	27
405500	82	115
405530	3	3
405540	32	40
405550	30	37
405590	7	7
405610	157	302
405640	7165	7480
405650	45	60
405670	30	39
405680	0	0
405710	940	1275
405720	12	13
405760	12	19
405780	123	164
405810	1	5
405820	1498	1564
405830	951	1002
405860	4	4
405900	1983	2257
405950	61	65
405960	13	32
405970	32	40
405980	116	196
406030	0	1
406040	1	3
406050	1	2
406060	0	1
406080	82	140
406090	2	6
406110	17	20
406120	5	6
406130	260	326
406150	11604	12138
406170	148	267
406220	34	43
406280	18	48
406290	701	822
406300	8	11
406310	30	49
406350	280	329
406400	2	4
406410	5	14
406550	312	321
406650	41	52
406670	6	10
406690	2	2
406720	114	188
406730	11	21
406760	1	2
406780	16	19
406830	1	2
406840	0	0
406850	209	254
406860	18	23
406870	273	286
406890	0	0
406920	21	21
406930	4	8
406940	94	130
406970	732	930
407000	10	32
407020	123	154
407050	3	8
407060	331	415
407100	6	6
407110	16	19
407120	520	740
407130	0	0
407150	1	4
407190	24	52
407230	342	507
407290	47	67
407300	406	507
407310	577	593
407320	49	50
407330	747	811
407340	80	84
407380	32	33
407420	208	439
407530	1196	1886
407560	581	841
407600	20	51
407620	25	57
407630	12	14
407680	11	19
407690	39	95
407700	4	17
407710	36	57
407720	47	90
407780	180	202
407810	664	814
407830	0	2
407840	1693	3059
407880	19	22
407900	2340	2392
407940	10	12
407980	111	152
408000	229	284
408030	145	157
408060	0	0
408110	96	116
408120	223	325
408170	10	10
408240	11	11
408250	146	231
408280	587	684
408340	28	31
408400	41	53
408410	728	787
408440	3	12
408520	555	600
408640	111	192
408650	77	102
408740	316	635
408750	10	11
408760	106	192
408770	34	46
408860	4	7
408880	2	4
408900	118	152
408920	61	107
408930	78	173
408960	101	127
408990	222	509
409000	170	267
409020	19	23
409040	13	17
409070	14	18
409090	24	43
409100	545	641
409130	3	6
409160	7680	8209
409170	21	35
409280	6	17
409290	14	21
409320	98	145
409340	30	59
409350	120	133
409360	7	10
409370	9	15
409380	121	139
409390	26	39
409410	15	31
409420	16	43
409440	37	47
409450	326	386
409460	10	19
409490	7	15
409510	605	1933
409520	25	43
409560	33	41
409580	4	8
409590	965	1528
409600	29	44
409610	2	2
409630	12	20
409660	471	516
409670	828	896
409690	580	644
409720	2228	4438
409730	16	22
409790	0	0
409850	206	258
409870	181	197
409890	229	331
409910	103	127
409920	137	147
410000	8	10
410040	0	1
410050	6	10
410110	1723	2063
410120	6	7
410130	0	1
410150	17	18
410210	177	566
410290	8	9
410330	5	8
410340	899	1034
410350	0	0
410370	0	0
410380	1052	1637
410390	97	155
410430	329	440
410440	24	30
410470	3	4
410490	10	21
410540	4	7
410550	4	6
410570	148	181
410670	526	594
410710	520	576
410770	12	18
410820	215	231
410830	55	62
410840	168	215
410890	246	250
410900	1575	1958
410910	22	26
410970	68	78
410980	328	341
410990	24	53
411000	174	196
411060	13	14
411070	0	2
411080	165	206
411120	90	110
411130	25	45
411300	4541	6342
411310	107	120
411320	60	67
411330	143	209
411340	1	1
411350	0	0
411370	1050	1154
411390	15	17
411480	94	172
411520	2	5
411530	9	11
411540	64	103
411550	10	14
411560	1021	1206
411570	118	131
411590	33	42
411600	25	44
411610	12	12
411620	20	34
411630	4	11
411680	36	42
411690	13	16
411720	2	3
411740	10	15
411750	35	44
411760	187	227
411820	130	141
411830	2666	2813
411860	0	1
411870	15	15
411880	24	25
411960	1587	1610
411970	329	338
411980	62	63
412010	0	0
412020	3946	4435
412050	309	367
412130	18	39
412140	1152	1297
412150	161	183
412170	105	134
412210	6	15
412230	43	55
412250	4	6
412270	39	47
412290	6	23
412310	55	69
412360	15	18
412370	5	9
412380	12	14
412400	296	1461
412410	17	33
412440	3	7
412450	728	1176
412460	80	196
412470	447	808
412480	32	34
412490	3	8
412520	200	262
412530	10	11
412540	6	10
412560	0	3
412600	36	76
412620	91	96
412640	1	2
412660	65	84
412670	202	207
412730	5	13
412740	1997	2417
412760	4	4
412770	274	328
412790	101	136
412830	5471	5599
412880	1524	2312
412930	14	15
412970	7	13
413030	43	69
413040	1	2
413110	61	110
413120	0	0
413150	108511	111890
413170	173	304
413350	0	1
413410	5547	5707
413420	4520	4669
413470	2	4
413480	13	17
413490	1	3
413500	18	21
413510	7	10
413540	12	12
413580	12	12
413620	6	17
413680	114	170
413700	17	17
413710	513	873
413740	10	16
413760	2	5
413830	7	12
413870	53	57
414060	7	14
414070	19	36
414080	163	252
414090	3	8
414120	131	147
414140	1	5
414190	236	302
414260	19	29
414290	172	227
414330	8	23
414340	19543	21302
414370	17	18
414470	14	24
414490	19	19
414500	0	2
414510	227	269
414530	1306	2282
414550	122	193
414580	9	16
414660	160	184
414700	9483	10842
414720	286	335
414730	441	653
414760	0	0
414770	1	2
414810	7	8
414870	379	460
414920	166	217
414950	84	122
415000	42	42
415010	25	60
415030	338	430
415080	11	55
415090	17	19
415140	11	13
415150	64	75
415170	232	241
415180	29	31
415200	3369	3777
415240	77	97
415270	1485	1830
415330	4	5
415350	283	314
415390	17	21
415400	89	112
415420	1092	1167
415530	2	2
415590	778	1173
415600	50	69
415610	344	370
415620	0	0
415660	894	1472
415670	48	51
415740	145	196
415780	0	0
415830	49	55
415840	22	40
415850	202	239
415860	570	1162
415880	520	617
415890	10	16
415900	2	2
415910	41	48
415920	104	108
415950	110	206
415960	32	40
415980	2	3
415990	17	21
416000	83	89
416020	17	45
416030	74	129
416040	86	204
416060	101	150
416070	15	33
416080	273	430
416090	1	3
416110	59	67
416120	4	4
416130	25	34
416140	6	17
416160	1	3
416170	2	18
416180	26	28
416190	47	61
416200	7	13
416210	657	899
416220	1	6
416240	64	71
416250	17	21
416260	4	13
416290	2	9
416310	15	24
416320	14	18
416330	3	6
416340	15	19
416350	6	11
416360	61	64
416370	11	20
416380	81	109
416390	3	4
416450	252	398
416530	26	28
416550	91	101
416590	813	1019
416600	758	824
416610	5	13
416630	17	41
416640	91	115
416670	179	329
416680	951	1024
416690	813	890
416700	4	6
416720	16	23
416760	33	51
416770	544	585
416790	170	183
416800	24	29
416830	32	37
416840	0	1
416850	10	14
416870	47	48
417020	0	0
417060	15	21
417110	159	241
417130	0	0
417150	50	72
417200	19	32
417290	1859	2028
417310	13	20
417350	1	10
417400	14	17
417410	18	18
417430	50	85
417480	3	7
417540	6	11
417750	207	275
417840	0	5
417860	26013	29347
417890	768	936
417900	14	15
417910	177	301
417920	27	55
417980	21	24
417990	260	311
418000	0	0
418030	2609	3697
418040	455	492
418050	7	9
418060	37	45
418070	2086	2249
418110	0	0
418120	219	263
418150	90	114
418160	11	14
418170	2	4
418180	876	1227
418190	495	526
418210	32	36
418240	6982	7318
418250	205	299
418260	4	9
418270	58	83
418280	25	88
418290	1	2
418300	284	329
418310	5	9
418340	7610	9184
418360	33	40
418430	0	0
418440	110	121
418460	14734	17934
418520	44	45
418610	38	64
418620	174	191
418640	6	8
418650	1920	2008
418670	126	160
418910	74	142
418940	8	11
418950	326	400
418960	2	5
419000	4	5
419020	14	20
419080	28	39
419090	17	22
419130	11	12
419450	0	1
419460	859	960
419480	1588	2182
419500	4	7
419590	7	11
419700	11	15
419710	7	7
419810	34	38
419990	17	19
420000	389	513
420020	39	41
420060	210	249
420070	40	60
420100	125	136
420110	7280	7465
420130	1	1
420140	0	0
420160	3	6
420170	3	5
420180	66	80
420210	8	14
420270	17	50
420290	8198	9414
420300	1	3
420330	0	0
420360	8	8
420370	5	7
420380	16	20
420440	521	622
420500	8	12
420520	260	289
420530	10537	10753
420550	69	94
420560	0	0
420570	21	23
420660	77	85
420670	11	49
420740	1243	1363
420760	0	0
420770	112	142
420790	730	956
420840	161	170
420850	61	87
420880	63	224
420900	5	6
420910	14	42
420920	23	40
420930	350	448
420950	62	79
420970	5	8
420980	161	173
421010	0	0
421020	2482	3755
421030	347	454
421040	2710	3082
421050	1185	1379
421060	19	34
421110	15	37
421120	1406	1484
421140	3	6
421170	0	0
421180	7	10
421260	61	63
421610	34	39
421620	4	7
421630	126	130
421660	319	326
421670	884	1013
421700	332	373
421710	30	33
421740	164	208
421790	0	0
421810	127	200
421870	8	10
421880	25	44
421890	14	31
421900	24	43
422010	0	0
422020	28	39
422030	3	6
422100	2	22
422110	124	133
422130	23	50
422140	6	17
422210	8	20
422250	40	85
422270	6	24
422300	15	19
422420	68	390
422500	71	94
422510	81	87
422590	12	43
422610	20	29
422630	157	237
422640	17	46
422650	10	18
422760	61	71
422810	1126	1488
422860	151	173
422870	886	1247
422890	0	0
422900	426	463
422910	125	131
422920	65	72
422940	56	100
422970	3422	3561
422980	9	14
423120	198	225
423180	0	3
423220	11	12
423230	3213	3527
423270	10	18
423320	68	82
423440	34	36
423490	270	344
423550	29	43
423580	1379	1679
423590	235	275
423600	12	14
423620	256	340
423640	0	0
423650	38	54
423700	8	32
423710	72	181
423720	1	2
423730	3	4
423740	17	25
423750	12	18
423760	2	8
423770	76	109
423780	1	2
423800	28	41
423810	151	222
423870	18	22
423880	6820	7629
423890	423	605
423900	27	50
424000	3	20
424010	9	11
424030	921	1249
424040	15	16
424060	4	13
424100	7	9
424170	22	29
424200	15	15
424210	0	0
424250	251	325
424260	37	60
424280	14079	14364
424310	1	1
424320	7	10
424370	2629	4050
424590	123	342
424610	0	0
424640	8	10
424750	5	6
424760	20	30
424780	89	190
424830	5	17
424840	6035	6802
424850	4	13
424870	10	16
425010	2	3
425040	10	10
425070	38	45
425150	15	28
425160	24	27
425210	495	642
425220	1133	1457
425230	3	5
425240	76	101
425260	7	9
425300	35	56
425310	14	32
425340	61	71
425400	3	3
425410	21	23
425450	9	13
425460	19	32
425560	4	4
425580	7218	7390
425600	53	62
425650	92	98
425670	266	316
425720	222	264
425760	2	3
425770	137	142
425820	48	61
425860	3	5
425870	1	4
425900	4	7
425990	3	3
426000	2453	2948
426010	11	35
426040	8	13
426050	11	12
426170	12	20
426190	55	77
426210	16	27
426240	10	12
426290	32	44
426310	162	220
426330	127	143
426590	8	46
426630	168	228
426690	225	231
426790	860	966
426930	40	53
427030	688	917
427040	0	6
427050	4	7
427100	1121	2191
427240	335	379
427250	1130	1408
427270	108	163
427290	3369	4753
427470	178	247
427480	25	46
427490	268	330
