749470	900490,656740,283680,778120,253750,954240,404540,610410,94200,250110,201570,312610,373610,250180,655910,389650,268910,984450,533050,858210,233150,252310,595790,855850,1086160,1066670,788930,922470,498470,1036490,498380,603960,1082200,515650,311690,242680,878420,438320,858680,49600,207750,67000,351990,823730,12900,247140,531510,235800,620980,259530,381320,313400,292500,219190,491040,792860,809020,629440,903580,646570,446620,723110,8400,1080330,359450,217120,575450,669830,484930,548230,460220
749480	578620,555160,555880,611660,620980,418370,496240,722180,676840,768550,877200,718590,916730,532190,274170,250760,504230,219150,584400,851100,356570,274190,377160,9200,8980,939960,782330,22380,304930,704270,550,4500,239140,232090,594650,383150,1250,251570,939510,671510,500,221100,252490,105600,346110,648800,382310,383120,361420,211820,386180,374040,313120,238960,992640,219990,774241,552500,475150,424370,939520,215530,937530,55150,15620,1042800,235540,200710,241930,814380,367500,637650,292030,489830,102500,388410,812140,265300,582160,374320,853770,687340,711540,760810,673130,519860,681390,564310,204100,236390,736220,489940,447820,35450,674020,476600,424030,91330,244450,919640,251950,548430,442780,595140,268130,612880,574090,529970,297120,266110,379720,423230,235460,332200,588650,764790,447530,589780,601150
749510	616560,636480,1104200,448280,4000,346010,284160,494840,228380,450540,535930,613100,255710,621060,493340,645630,451340,1031120,227300,895850,514310,513510,707300,322170,459820,736190,333600,925460,751440,885000,502800,388090,332800,506610,319510,354140,418370,489360,505230,57300,238320,414700,617160,727930,204360,291550,865980,323850,42910,394510,448510,238460,641990,331670,397460,434170,470220,610180,724350,535520,94400,725480,553310,680990,261180,836850,383980,555160,496240,686810,489940,342180,963930,674020,625340,555880,611660,393380,402840,363970,506140,346900,438040,564710,777130,610080,547680,842150,462930,1017100,202970,322330,632360,500,602960,105600,376210,427730,211820,334230,503350,701160,242920,464920,496460,233450,323190,40960,877080,860890,233860,403190,648350,477160,534550
749520	567640,696170,511680,413410,413420,809890,502800,644560,429660,595520,838380,790820,837610,571530,774511,453480,460120,524580,407330,607890,819020,415480,802880,377670,644540,819030,893180,311240,438130,412830,410890,406550,639490,325120,857450,459820,736190,951000,342380,423880,511740,402180,833040,825630,687260,698780,751440,485040,333600,602520,970400,420110,326480,385800,487720,502280,597760,445800,703700,802870,359390,460430
749540	346110,593600,719890,518790,321360,587450,613270,401190,215470,253710,293520,755790,252490,513710,578080,939510,299740,393420,813820,555440,433850,355840,251570,594650,239140,555570,108600,351290,247730,750920,391220,794260,752590,367500,292030,374320,489830,361420,582010,253230,606280,242760,264710,275850,848450,371660,313120,815370,219740,738520,751780,418030,105600,387990,427520,402710,813630,1044760,481510,881040,726830,451340,360830,22330,548570,426790,359320,445220,548430,261640,244850,244030,383840,211820,324080,440900,602960,494840,307110,330580,656240,1048950,366090,559340,834910,644290,504050
749550	517630,284160,557340,578620,671620,337320,555160,550010,665370,552100,300380,605740,270880,645630,393380,516750,787860,690790,310560,530070,675010,421020,263280,957050,234630,750050,378860,266410,365960,737800,493490,1027800,643810,331870,545040,1102500,1060180,227300,347000,1062960,468920,314650,757860,585420,2990,6220,263760,12360,24740,12900,351990,620980,513510,49600,531510,247140,67000,270210,207750,322170,893030,216150,389570,444640,291550,636040,471710,238960,200210,236110,99900,397900,238460,212480,732810,785260,573070,648050,44350,696150,400020,396900,203680,255220,485610,687850,703940,580820,770240,903730,440,752170,207140,399820,570,55230,12210,12120,447040,9480,307690,225540,1040200,113400,12220,460920,236870,928600,805550,410340
749560	782330,214870,208200,2280,519860,39530,9050,311210,232090,2320,2200,548570,268910,219190,491040,792860,855850,94200,809020,984450,377860,8400,377870,262260,724390,285440,404540,618740,310790,250110,1086160,615610,1066670,974600,900490,640970,788930,498470,551450,913060,416380,922470,498380,954240,858210,723110,1080330,359450,217120,575450,274170,242680,355050,588650,250760,250900,401710,504230,753420,360740,460950,584400,533050,347160,252310,366250,250180,703620,484930,263880,229480,366260,674520,287860
749570	266010,736260,826660,265890,654440,987710,271900,684170,1046030,96000,972760,706490,423590,205020,769420,1020270,354240,711660,949800,456430,581270,555290,40700,512790,40720,541570,675620,290260,868230,742340,727200,583270,766740,207570,3590,353640,621060,602320,724690,797400,568320,294100,698830,244430,623940,204060,508900,562220,499440,322500,728440,776370,817190,856120,461840,256290,224760,8870,715560,237930,204240,228300,46500,504230,6300,367520,386260,367450,655120,973220,747050,413150,551110,870180,955190,738860,556240,1089770,387290,481510,366320,428550,115800,851100,692850,312520,400630
749580	219680,270880,872490,554810,865540,555150,244430,748300,933860,427100,257510,512790,813630,258520,391720,1054110,882560,383870,501300,232430,624270,343860,244910,581370,251110,63660,233230,368450,616560,636480,1104200,641320,448280,4000,346010,284160,494840,228380,450540,535930,105600,211820,294100,413150,385380,361420,233860,346110,648800,455980,876650,356040,332570,728880,32440,880940,405310,285900,32510,238460,204360,21130,647830,341800,787860,24010,645630,451340,447020,232010,252530,313160,285380,242760,264710,275850,848450,371660,383120,313120,815370,219740,738520,840010,580200,599140,440900,265950,229580,732690,439550,846470,617160,232790,526140,221910,253230,94590,31270,994680,328500,673060,230050,241320,799640,246900
749600	616560,636480,1104200,641320,448280,4000,346010,284160,494840,228380,450540,838410,470220,282800,247000,718670,290340,518060,403120,334230,293260,397060,47890,453090,726110,255710,493340,809720,285310,57690,621060,492720,591460,703080,464920,323190,242920,233860,352720,762650,648350,253250,877080,571740,485670,725960,772480,272890,394690,948200,1002650,923260,822900,785790,683660,402840,363970,506140,346900,438040,564710,777130,610080,547680,842150,462930,1017100,202970,322330,632360,500,602960,105600,376210,427730,211820,503350,701160,610180,397460,331670,442070,880940,728880,351510,32440,477160,285900,405310,727930,496460,233450,40960,860890,403190,758190,599140,413150,751780,603940,921570,606150,356040,298630,310060,641990,466560,221380,375910,287450,410900,463530,105450,48240,244450,919640,872790,8930,503560,24780,871930,244160,239820,686200
749650	277590,260210,241930,403640,814380,203160,7000,8140,752590,606280,8000,225300,225320,225000
749670	674170,433910,761110,891890,768840,300400,218060,63700,322170,299660,221640,356400,865240,761100,842520,802970,29180,485920,732690,386940,257510,204180,521890,300570,322500,261570,504230,1061090,715010,843440,460950,378860,421020,517710,310950,45760,801630,222940,348550,357190,702890,242700,356910,544750,553310,976310,237110,838380,578620,337320,627270,381210,244870,270210,247080,434660,516130,620980,531510,251630,233610,565390,785260,396900,355820,444000,24740,473770,452510,376300,411370,388750
749700	1035850,941480,732690,521890,507010,657200,688130,817510,388090,268050,416590,354140,859640,295790,35130,813630,95400,424840,544330,726830,224460,535480,692850,916730,588650,332200,400630,283640,814680,727510,387290,460950,400910,428550,835430,838310,312520,248310,564150,368620,277890,345820,393520,253840,620220,318530,616560,636480,1104200,641320,448280,4000,346010,284160,494840,228380,450540,535930,207140,312530,323850,245490,728880,383980,848230,674940,695970,437920,291550,829660,252410,249590,1061090,363440,764790,200900,34270,495050,595790,71340,731490,200940,227600,71113,703620,555610,481510,366320,115800,683320,360830,780500,35000,329440,433340,426790,1064840,452540
749710	616560,636480,1104200,641320,448280,4000,346010,284160,494840,228380,450540,838410,470220,282800,247000,718670,290340,518060,403120,334230,293260,397060,47890,453090,726110,809720,285310,57690,621060,492720,591460,703080,464920,233450,446800,774351,648350,24780,860890,242920,1083300,375910,323190,233860,352720,762650,253250,877080,571740,485670,725960,772480,272890,394690,948200,1002650,923260,822900,785790,683660,613100,451340,294100,645630,496460,40960,403190,391540,790820,420530,282900,251150,294860,785740,351710,47810,599140,758190,413150,751780,603940,610080,606150,356040,298630,310060,641990,466560,221380,287450,410900,463530,105450,48240,244450,919640,872790,8930,503560,871930,244160,239820,686200
749720	284160,578620,337320,228380,550010,665370,552100,785260,212480,207140,646910,44350,378860,203680,396900,255220,237110,233610,853770,687340,711540,760810,673130,519860,681390,564310,204100,782330,225540,8190,667720,12210,271590,397340,863550,346010,265930,20500,55230,236390,736220,489940,447820,35450,674020,476600,424030,91330,244450,919640,251950,611660,377160,9200,8980,939960,22380,304930,704270,550,342180,4500,877200,496240,581320,618500,450540,508440,494840,636480,304390,311260,648350,466560,773951,620590,555880,620980,418370,722180,676840,768550,490920,307110,648800,322330,429050,313120,383120,548430,632360,457140,427730,460920,825310,242760,654990,269950,1037960,22330,275850,591460,745010
